date,Union,FDP,GRUENE,LINKE,SPD,PIRATEN,AfD
2017-09-08,37.0,8.0,8.0,10.0,23.0,-100,9.0
2017-09-11,36.5,9.0,6.0,10.5,23.5,-100,11.0
2017-09-12,36.733333333333334,9.033333333333333,7.733333333333333,9.766666666666667,22.366666666666664,-100,9.833333333333334
2017-09-13,36.5,9.25,7.75,9.5,21.0,-100,11.5
2017-09-14,36.25,10.5,8.0,9.0,22.5,-100,10.0
2017-09-15,36.0,9.0,8.0,10.0,23.0,-100,9.0
2017-09-18,36.0,9.0,7.0,11.0,22.0,-100,11.0
2017-09-19,35.95,9.3,7.3,9.8,22.45,-100,10.55
2017-09-20,37.0,9.0,8.0,9.0,22.0,-100,10.0
2017-09-21,35.666666666666664,9.5,7.666666666666667,9.333333333333334,21.833333333333332,-100,11.0
2017-09-22,34.0,9.0,8.0,11.0,21.0,-100,13.0
2017-09-27,33.0,11.0,10.0,10.0,21.0,-100,12.0
2017-09-28,31.5,11.0,10.5,9.5,21.0,-100,12.5
2017-09-29,32.0,11.0,10.0,10.0,20.0,-100,12.0
2017-10-04,32.0,10.0,9.0,10.0,22.0,-100,12.0
2017-10-06,32.0,11.0,11.0,9.0,20.0,-100,12.0
2017-10-09,32.0,11.0,9.0,9.0,22.0,-100,13.0
2017-10-11,31.0,11.0,10.0,10.0,21.0,-100,12.0
2017-10-12,31.0,11.0,11.0,10.0,21.0,-100,12.0
2017-10-13,32.0,11.0,11.0,9.0,20.0,-100,12.0
2017-10-16,32.0,10.0,9.5,9.0,21.5,-100,13.0
2017-10-18,31.333333333333332,11.666666666666666,10.0,9.333333333333334,21.0,-100,12.333333333333334
2017-10-19,33.0,12.0,9.5,9.0,20.5,-100,12.0
2017-10-20,31.0,11.0,10.0,10.0,22.0,-100,11.0
2017-10-24,33.0,10.0,9.0,10.0,21.0,-100,13.0
2017-10-25,31.0,11.0,10.0,9.0,22.0,-100,12.0
2017-10-26,33.0,10.0,11.0,9.0,21.0,-100,12.0
2017-10-27,33.0,11.0,11.0,9.0,20.0,-100,11.0
2017-10-28,31.0,11.0,10.0,10.0,21.0,-100,13.0
2017-10-30,31.0,10.0,11.0,10.0,21.0,-100,12.0
2017-11-03,32.0,11.0,10.0,9.0,21.0,-100,12.0
2017-11-06,31.0,10.75,9.35,9.95,21.2,-100,13.6
2017-11-08,30.0,11.5,10.5,9.5,21.5,-100,13.0
2017-11-10,32.0,12.0,10.0,9.0,20.0,-100,12.0
2017-11-13,32.0,10.5,9.0,10.5,20.0,-100,13.5
2017-11-15,31.0,10.5,11.0,9.5,21.0,-100,12.5
2017-11-16,33.0,10.0,12.0,9.0,21.0,-100,11.0
2017-11-20,31.0,10.333333333333334,11.0,10.0,21.333333333333332,-100,12.333333333333334
2017-11-21,29.2,13.2,11.9,8.4,19.5,-100,13.6
2017-11-22,32.0,10.0,10.0,10.0,22.0,-100,13.0
2017-11-23,33.0,9.0,10.0,10.0,22.0,-100,11.0
2017-11-24,33.0,10.0,12.0,9.0,19.0,-100,11.0
2017-11-27,32.5,10.0,10.5,9.5,21.75,-100,12.0
2017-11-28,31.7,13.1,11.0,8.9,20.4,-100,10.6
2017-11-29,33.0,9.0,10.0,10.0,21.0,-100,12.0
2017-12-01,33.0,9.0,11.5,9.5,20.5,-100,11.5
2017-12-04,31.0,10.0,10.0,11.0,22.0,-100,13.0
2017-12-05,31.5,11.9,11.0,9.2,20.4,-100,11.3
2017-12-06,32.5,9.0,11.0,10.0,21.0,-100,12.5
2017-12-07,32.0,8.0,12.0,9.0,23.0,-100,12.0
2017-12-10,34.0,8.0,12.0,9.0,20.0,-100,11.0
2017-12-11,31.0,9.0,10.5,10.5,22.0,-100,13.5
2017-12-13,32.0,8.5,11.5,9.0,21.0,-100,13.0
2017-12-14,34.0,10.0,11.5,9.0,21.0,-100,11.0
2017-12-15,33.0,8.0,12.0,10.0,20.0,-100,12.0
2017-12-18,31.0,9.0,10.0,11.0,21.0,-100,14.0
2017-12-20,33.0,10.5,9.5,10.0,20.5,-100,13.0
2017-12-22,33.5,8.0,11.5,10.0,20.0,-100,12.0
2017-12-27,33.0,9.0,10.0,10.0,21.0,-100,13.0
2018-01-02,32.25,9.5,10.5,10.5,19.75,-100,13.5
2018-01-03,33.0,9.0,11.5,9.0,20.5,-100,12.5
2018-01-05,34.0,9.0,12.0,9.0,20.0,-100,10.0
2018-01-08,31.3,9.65,10.55,10.45,19.4,-100,14.0
2018-01-10,34.0,8.0,11.0,9.0,21.0,-100,13.0
2018-01-12,33.0,9.0,12.0,9.0,20.0,-100,11.0
2018-01-15,31.5,9.5,10.0,11.5,18.5,-100,14.0
2018-01-17,33.0,8.0,10.0,10.0,21.0,-100,13.0
2018-01-18,33.5,9.0,11.25,9.25,20.5,-100,12.0
2018-01-19,34.0,8.0,12.0,10.0,18.0,-100,12.0
2018-01-22,32.75,9.0,11.0,11.0,17.5,-100,13.5
2018-01-23,34.0,8.0,10.0,11.0,19.0,-100,14.0
2018-01-24,33.5,9.0,11.0,10.0,19.5,-100,12.0
2018-01-26,34.0,9.0,12.0,10.0,18.0,-100,12.0
2018-01-29,33.5,9.0,11.0,11.0,17.5,-100,14.0
2018-01-31,33.0,9.5,11.0,10.5,19.0,-100,13.5
2018-02-01,31.0,7.0,14.0,11.0,19.0,-100,14.0
2018-02-02,33.0,9.0,13.0,9.0,18.0,-100,13.0
2018-02-05,30.5,10.0,12.5,11.0,17.0,-100,15.0
2018-02-07,33.0,9.0,12.0,9.0,19.0,-100,13.0
2018-02-08,31.0,10.0,13.0,10.0,18.0,-100,13.0
2018-02-12,29.5,10.5,13.0,11.5,16.5,-100,15.0
2018-02-13,33.3,9.3,12.8,10.2,16.4,-100,13.2
2018-02-14,33.0,9.0,11.0,10.0,19.0,-100,14.0
2018-02-15,32.5,10.0,12.5,10.25,16.75,-100,14.0
2018-02-16,34.0,9.0,13.0,10.0,16.0,-100,13.0
2018-02-19,32.0,9.0,13.0,11.0,15.5,-100,16.0
2018-02-20,32.2,9.4,12.5,10.0,16.5,-100,14.6
2018-02-21,33.5,9.5,11.5,10.5,17.0,-100,14.5
2018-02-22,33.0,8.0,12.0,11.0,17.0,-100,14.0
2018-02-23,35.0,9.0,12.0,9.0,18.0,-100,13.0
2018-02-26,32.5,9.0,12.0,12.0,15.5,-100,16.0
2018-02-27,33.7,8.1,12.6,10.4,18.1,-100,12.1
2018-02-28,33.0,8.666666666666666,11.666666666666666,10.666666666666666,16.666666666666668,-100,15.333333333333334
2018-03-02,35.0,9.0,12.0,9.0,18.0,-100,13.0
2018-03-05,33.5,9.5,12.0,10.5,17.0,-100,14.0
2018-03-07,33.0,8.0,12.0,10.0,19.0,-100,13.0
2018-03-09,34.0,9.0,13.0,10.0,18.0,-100,12.0
2018-03-12,32.0,9.5,11.0,12.0,17.5,-100,15.0
2018-03-14,33.0,9.0,11.0,10.0,19.0,-100,14.0
2018-03-15,33.0,9.5,11.5,10.5,19.0,-100,12.75
2018-03-16,34.0,8.0,11.0,10.0,19.0,-100,13.0
2018-03-19,32.0,10.0,10.5,12.0,17.5,-100,15.0
2018-03-21,33.333333333333336,9.333333333333334,11.666666666666666,10.0,18.333333333333332,-100,13.0
2018-03-23,31.0,9.0,12.0,11.0,19.0,-100,14.0
2018-03-26,32.5,10.0,10.5,12.0,17.0,-100,15.0
2018-03-27,32.6,8.65,11.45,10.75,17.1,-100,15.2
2018-03-28,34.0,8.0,12.0,11.0,18.0,-100,12.0
2018-03-29,33.0,9.0,12.0,10.0,18.0,-100,13.0
2018-03-31,32.0,10.0,10.0,12.0,18.0,-100,15.0
2018-04-04,33.0,9.0,12.0,10.0,18.0,-100,14.0
2018-04-05,34.0,8.0,12.0,11.0,17.0,-100,13.0
2018-04-06,32.0,9.0,11.0,10.0,20.0,-100,13.0
2018-04-09,31.5,9.0,11.5,12.0,17.5,-100,15.5
2018-04-11,33.0,9.0,11.0,11.0,18.0,-100,14.0
2018-04-12,33.0,8.0,14.0,9.0,19.0,-100,13.0
2018-04-13,34.0,9.0,12.0,10.0,19.0,-100,13.0
2018-04-16,31.5,9.0,11.5,11.0,18.5,-100,15.0
2018-04-17,34.0,10.0,11.0,9.0,20.5,-100,12.0
2018-04-18,32.5,9.5,12.0,10.5,17.5,-100,14.0
2018-04-20,34.0,9.0,13.0,10.0,18.0,-100,12.0
2018-04-23,31.5,9.0,12.0,10.5,18.0,-100,15.5
2018-04-24,32.0,9.0,12.0,10.0,18.0,-100,15.0
2018-04-25,32.0,9.0,12.0,11.0,18.0,-100,14.0
2018-04-26,33.5,8.0,12.5,10.5,18.5,-100,13.0
2018-04-27,34.0,9.0,13.0,10.0,18.0,-100,12.0
2018-04-30,33.0,9.0,11.5,10.5,17.0,-100,15.5
2018-05-02,34.0,8.0,12.0,10.0,17.0,-100,14.0
2018-05-04,34.0,9.0,11.0,10.0,18.0,-100,13.0
2018-05-07,32.5,8.5,11.5,10.5,17.0,-100,15.5
2018-05-08,33.0,8.666666666666666,12.0,9.666666666666666,18.333333333333332,-100,13.5
2018-05-11,34.0,8.0,13.0,10.0,17.0,-100,13.0
2018-05-14,32.5,8.0,11.5,11.0,17.0,-100,15.5
2018-05-16,33.333333333333336,8.666666666666666,12.666666666666666,10.0,16.666666666666668,-100,14.0
2018-05-17,34.0,8.0,12.0,9.0,20.0,-100,14.0
2018-05-18,33.0,9.0,12.0,9.0,18.0,-100,13.0
2018-05-22,32.5,8.0,11.5,11.0,16.5,-100,15.5
2018-05-23,33.0,8.0,13.0,11.0,17.0,-100,14.0
2018-05-25,33.0,8.0,13.0,10.0,18.0,-100,13.0
2018-05-28,32.0,8.0,11.5,12.0,17.0,-100,15.5
2018-05-29,32.4,8.4,12.0,10.733333333333334,17.2,-100,15.4
2018-06-01,34.0,8.0,12.0,10.0,18.0,-100,13.0
2018-06-04,32.0,8.0,11.0,11.5,17.0,-100,16.0
2018-06-06,32.0,8.0,12.0,11.0,19.0,-100,14.0
2018-06-07,33.0,8.0,13.0,10.0,20.0,-100,13.0
2018-06-08,33.0,9.0,12.0,10.0,18.0,-100,13.0
2018-06-11,31.0,8.0,11.0,12.0,17.0,-100,16.0
2018-06-13,32.75,8.625,11.75,9.625,18.75,-100,14.0
2018-06-15,30.0,10.0,14.0,9.0,16.0,-100,15.0
2018-06-18,29.0,8.0,11.0,12.0,19.0,-100,16.0
2018-06-20,31.0,9.0,12.0,10.0,18.0,-100,16.0
2018-06-22,30.0,9.0,13.0,10.0,17.0,-100,15.0
2018-06-25,29.0,9.0,11.0,11.0,19.5,-100,16.0
2018-06-26,30.599999999999998,8.9,12.566666666666668,10.033333333333333,17.900000000000002,-100,15.366666666666667
2018-06-28,32.0,9.0,13.0,9.5,18.5,-100,14.0
2018-06-29,31.0,10.0,12.0,10.0,17.0,-100,15.0
2018-07-02,29.0,9.0,12.0,11.0,19.0,-100,16.5
2018-07-04,30.0,8.5,13.0,9.0,17.5,-100,16.5
2018-07-06,30.0,10.0,13.0,9.0,17.0,-100,16.0
2018-07-09,29.0,9.5,12.0,11.0,17.0,-100,17.5
2018-07-11,30.0,9.0,12.0,10.0,17.5,-100,16.5
2018-07-12,30.75,8.25,13.0,10.0,19.0,-100,15.0
2018-07-13,31.0,9.0,13.0,9.0,17.0,-100,16.0
2018-07-16,29.0,9.5,13.0,10.0,17.0,-100,17.5
2018-07-18,30.0,9.0,12.0,10.0,19.0,-100,15.0
2018-07-20,31.0,8.0,13.0,10.0,18.0,-100,15.0
2018-07-23,29.0,9.0,12.0,10.5,18.0,-100,17.5
2018-07-24,30.0,9.0,12.0,11.0,17.0,-100,17.0
2018-07-25,29.5,8.5,14.5,9.0,18.0,-100,15.5
2018-07-27,32.0,9.0,13.0,9.0,18.0,-100,14.0
2018-07-30,29.0,9.0,12.0,10.5,18.0,-100,17.5
2018-07-31,30.0,10.0,13.0,10.0,17.0,-100,16.0
2018-08-01,29.5,7.5,15.0,9.0,18.0,-100,16.0
2018-08-03,31.0,10.0,13.0,9.0,18.0,-100,14.0
2018-08-06,30.0,8.5,12.5,11.0,17.0,-100,17.0
2018-08-07,30.1,7.8,14.0,9.8,17.4,-100,15.8
2018-08-08,31.0,8.0,15.0,10.0,17.0,-100,14.0
2018-08-09,31.0,8.5,13.75,9.0,19.0,-100,15.25
2018-08-10,30.0,10.0,15.0,9.0,18.0,-100,14.0
2018-08-13,29.0,9.5,12.5,11.0,17.5,-100,17.0
2018-08-15,30.0,9.0,15.0,9.0,17.0,-100,15.0
2018-08-17,30.0,9.0,15.0,10.0,18.0,-100,14.0
2018-08-20,28.0,10.0,13.5,12.0,16.5,-100,16.0
2018-08-22,29.5,8.5,14.5,9.0,18.0,-100,15.5
2018-08-24,30.0,8.0,15.0,10.0,18.0,-100,14.0
2018-08-27,28.0,10.0,13.5,10.5,16.5,-100,16.5
2018-08-28,28.0,9.0,13.0,11.0,17.0,-100,17.0
2018-08-29,30.0,9.0,14.0,9.0,19.0,-100,15.0
2018-08-30,31.0,8.0,14.0,8.0,18.0,-100,17.0
2018-08-31,30.0,8.0,16.0,8.0,17.0,-100,16.0
2018-09-03,28.5,9.5,13.5,10.0,16.0,-100,17.0
2018-09-05,29.0,8.5,14.0,10.0,17.5,-100,15.5
2018-09-07,31.0,9.0,15.0,10.0,16.0,-100,14.0
2018-09-10,28.5,9.0,13.75,9.75,17.0,-100,16.75
2018-09-12,30.0,9.0,13.0,10.0,18.0,-100,15.0
2018-09-13,30.75,7.75,14.25,8.5,19.75,-100,15.0
2018-09-14,30.0,8.0,16.0,10.0,18.0,-100,13.0
2018-09-17,28.5,9.0,13.0,10.5,17.0,-100,17.5
2018-09-19,27.833333333333332,9.333333333333334,14.5,10.666666666666666,16.833333333333332,-100,17.166666666666668
2018-09-21,28.0,9.0,16.0,10.0,17.0,-100,15.0
2018-09-24,27.0,10.0,14.5,11.5,16.0,-100,18.0
2018-09-25,27.0,9.0,14.0,11.0,17.0,-100,18.0
2018-09-26,27.0,9.5,15.0,10.5,16.0,-100,17.5
2018-09-27,28.0,8.0,17.0,10.0,17.0,-100,16.0
2018-09-28,28.0,9.0,17.0,10.0,16.0,-100,15.0
2018-10-01,26.35,9.3,15.1,10.95,16.4,-100,17.65
2018-10-02,27.0,9.0,16.0,10.0,17.0,-100,16.0
2018-10-05,28.0,9.0,18.0,10.0,16.0,-100,14.0
2018-10-08,26.0,10.0,15.0,11.0,16.0,-100,18.0
2018-10-10,26.333333333333332,9.666666666666666,16.666666666666668,10.333333333333334,15.666666666666666,-100,16.333333333333332
2018-10-11,29.0,8.5,15.0,9.0,19.0,-100,15.0
2018-10-12,28.0,9.0,19.0,9.0,16.0,-100,14.0
2018-10-15,26.5,9.5,17.0,10.5,15.0,-100,18.0
2018-10-17,25.0,10.5,19.0,9.5,14.5,-100,15.5
2018-10-18,27.0,8.0,20.0,10.0,14.0,-100,16.0
2018-10-19,27.0,9.0,21.0,9.0,14.0,-100,15.0
2018-10-22,26.0,9.0,19.0,10.5,15.0,-100,17.0
2018-10-24,24.0,10.0,20.0,10.0,15.0,-100,16.0
2018-10-26,26.0,9.0,21.0,10.0,14.0,-100,14.0
2018-10-29,25.0,9.5,20.0,11.0,14.0,-100,16.5
2018-10-31,25.0,9.0,21.0,10.0,14.0,-100,15.0
2018-11-02,27.0,9.0,24.0,9.0,13.0,-100,13.0
2018-11-04,25.0,10.0,21.0,10.0,14.0,-100,16.0
2018-11-05,26.55,9.8,19.2,10.15,14.45,-100,14.75
2018-11-07,25.0,8.0,22.0,9.0,15.0,-100,15.0
2018-11-08,27.0,9.0,22.0,9.0,14.0,-100,14.0
2018-11-09,27.0,9.0,23.0,9.0,14.0,-100,13.0
2018-11-12,25.5,9.0,20.0,10.0,14.0,-100,16.5
2018-11-14,26.0,8.0,22.0,9.0,14.5,-100,14.5
2018-11-15,28.0,9.5,19.0,9.0,17.0,-100,13.5
2018-11-16,28.0,9.0,23.0,9.0,14.0,-100,12.0
2018-11-19,25.5,9.5,20.0,10.0,14.5,-100,15.5
2018-11-21,26.0,9.0,21.0,9.0,15.0,-100,15.0
2018-11-22,27.0,8.0,22.0,9.0,14.0,-100,16.0
2018-11-23,27.0,9.0,23.0,8.0,14.0,-100,14.0
2018-11-26,27.5,8.5,19.0,10.0,14.0,-100,16.0
2018-11-27,27.0,9.0,21.0,10.0,15.0,-100,14.0
2018-11-28,28.0,9.0,20.0,8.5,14.5,-100,15.0
2018-11-30,27.0,9.0,22.0,8.0,14.0,-100,14.0
2018-12-03,27.0,9.5,18.95,10.2,14.25,-100,15.95
2018-12-05,29.5,8.5,19.5,8.5,14.5,-100,14.0
2018-12-06,29.0,8.0,22.0,8.0,14.0,-100,13.0
2018-12-09,32.0,8.0,19.0,8.0,14.0,-100,13.0
2018-12-10,29.0,10.0,17.0,10.0,15.0,-100,15.0
2018-12-12,30.0,8.375,19.5,8.5,15.125,-100,14.0
2018-12-13,30.0,7.0,19.0,9.0,15.0,-100,15.0
2018-12-14,32.0,8.0,19.0,8.0,15.0,-100,12.0
2018-12-17,29.0,9.5,18.0,9.5,15.0,-100,15.0
2018-12-19,29.0,9.0,19.0,9.0,15.0,-100,14.0
2018-12-21,30.0,8.5,19.5,8.5,14.0,-100,14.0
2018-12-27,30.0,8.0,18.0,10.0,16.0,-100,14.0
2019-01-03,29.0,10.0,18.0,10.0,15.0,-100,14.0
2019-01-04,32.0,8.0,19.0,9.0,15.0,-100,12.0
2019-01-07,30.0,10.0,17.0,10.0,15.0,-100,15.0
2019-01-09,30.0,8.5,19.0,9.0,15.0,-100,14.0
2019-01-10,29.0,8.0,21.0,9.0,14.0,-100,14.0
2019-01-11,32.0,9.0,19.0,8.0,15.0,-100,12.0
2019-01-14,29.0,9.5,18.0,10.5,14.5,-100,14.5
2019-01-16,30.0,8.0,18.0,9.0,15.0,-100,14.0
2019-01-17,31.5,8.5,18.0,8.5,16.5,-100,13.0
2019-01-18,32.0,9.0,19.0,8.0,15.0,-100,12.0
2019-01-21,31.0,9.5,19.5,9.5,13.5,-100,13.0
2019-01-23,29.333333333333332,9.333333333333334,19.333333333333332,8.666666666666666,15.0,-100,14.0
2019-01-24,31.0,8.0,20.0,9.0,14.0,-100,13.0
2019-01-25,32.0,9.0,20.0,9.0,14.0,-100,11.0
2019-01-28,30.0,9.0,18.0,10.0,15.0,-100,14.0
2019-01-29,32.0,8.0,18.0,9.0,15.0,-100,14.0
2019-01-30,29.0,10.0,18.0,8.0,16.0,-100,15.0
2019-02-01,32.0,9.0,19.0,8.0,15.0,-100,12.0
2019-02-04,30.0,8.5,18.5,10.5,14.5,-100,14.0
2019-02-06,30.0,9.0,17.0,9.0,17.0,-100,13.0
2019-02-07,30.0,8.0,20.0,9.0,16.0,-100,12.0
2019-02-08,31.0,10.0,19.0,8.0,15.0,-100,12.0
2019-02-11,29.5,8.5,18.5,10.5,15.5,-100,14.0
2019-02-13,29.666666666666668,8.333333333333334,17.5,8.666666666666666,18.0,-100,13.166666666666666
2019-02-15,29.0,10.0,21.0,6.0,17.0,-100,12.0
2019-02-18,30.0,9.0,15.0,9.5,18.0,-100,14.0
2019-02-20,29.5,8.5,17.0,8.5,18.5,-100,12.5
2019-02-21,31.0,7.0,20.0,9.0,15.0,-100,13.0
2019-02-22,30.0,9.0,20.0,7.0,16.0,-100,12.0
2019-02-25,29.5,9.5,15.5,9.0,18.0,-100,14.0
2019-02-26,30.0,9.0,17.0,9.0,18.0,-100,13.0
2019-02-27,30.0,8.5,17.0,9.5,17.0,-100,14.0
2019-03-01,29.5,9.5,17.75,9.0,16.5,-100,12.75
2019-03-06,31.0,8.0,16.0,9.0,17.0,-100,14.0
2019-03-08,31.0,9.0,19.0,8.0,15.0,-100,12.0
2019-03-11,30.5,10.0,17.5,9.0,15.0,-100,14.5
2019-03-13,30.0,8.0,18.0,9.0,16.5,-100,13.0
2019-03-14,31.0,8.0,19.0,8.0,16.0,-100,12.0
2019-03-15,31.0,10.0,19.0,7.0,15.0,-100,12.0
2019-03-18,29.5,9.0,17.5,9.0,16.0,-100,14.5
2019-03-20,30.0,8.5,18.0,8.0,17.5,-100,13.0
2019-03-21,30.0,8.5,19.0,8.5,18.0,-100,12.0
2019-03-23,30.0,9.0,20.0,8.0,16.0,-100,11.0
2019-03-25,30.5,9.0,17.5,9.0,15.5,-100,13.5
2019-03-26,30.0,9.0,17.0,9.0,18.0,-100,12.0
2019-03-27,30.0,9.0,18.0,9.0,15.5,-100,13.0
2019-03-29,28.0,10.0,20.0,8.0,16.0,-100,12.0
2019-04-01,29.5,10.0,17.5,8.5,16.5,-100,13.5
2019-04-03,30.0,9.0,18.666666666666668,8.666666666666666,16.333333333333332,-100,12.333333333333334
2019-04-05,29.0,10.0,20.0,8.0,16.0,-100,12.0
2019-04-08,29.0,10.0,19.0,8.5,15.5,-100,14.0
2019-04-10,30.0,9.0,17.0,9.0,17.0,-100,12.0
2019-04-11,28.0,8.0,20.0,9.0,17.0,-100,13.0
2019-04-12,29.5,9.5,18.5,8.0,17.25,-100,12.25
2019-04-15,30.5,9.0,18.0,9.0,15.5,-100,14.0
2019-04-16,29.0,8.0,21.0,8.0,16.0,-100,13.0
2019-04-17,28.0,8.0,19.0,9.0,18.0,-100,13.0
2019-04-18,28.0,9.0,19.0,8.0,17.0,-100,13.0
2019-04-21,30.0,10.0,17.0,10.0,16.0,-100,14.0
2019-04-24,28.0,9.0,18.0,10.0,17.0,-100,13.0
2019-04-26,27.0,8.0,20.0,9.0,17.0,-100,13.0
2019-04-29,28.5,9.5,18.0,9.0,17.0,-100,13.5
2019-04-30,28.0,8.5,19.5,9.0,17.5,-100,12.5
2019-05-03,29.0,8.0,20.0,9.0,15.0,-100,13.0
2019-05-06,28.5,9.0,20.0,8.5,16.0,-100,14.0
2019-05-08,29.0,8.5,19.0,9.0,16.5,-100,13.0
2019-05-09,30.0,7.0,20.0,8.0,16.0,-100,14.0
2019-05-10,30.0,8.0,20.0,8.0,15.0,-100,13.0
2019-05-13,28.5,9.5,19.0,9.0,16.0,-100,14.0
2019-05-15,29.0,9.0,18.0,9.0,16.0,-100,13.0
2019-05-16,30.0,9.0,17.0,8.5,17.5,-100,13.0
2019-05-17,29.0,8.0,19.0,9.0,16.0,-100,13.0
2019-05-20,28.0,10.0,18.5,9.0,15.5,-100,14.0
2019-05-21,29.0,8.0,18.0,9.0,18.0,-100,12.0
2019-05-22,29.0,9.0,17.0,9.0,17.0,-100,13.0
2019-05-24,28.0,8.0,18.0,8.0,17.0,-100,13.0
2019-05-27,27.5,9.5,19.0,9.0,15.5,-100,13.5
2019-05-28,28.0,8.0,20.0,8.0,16.0,-100,13.0
2019-05-31,26.0,8.0,27.0,7.0,12.0,-100,11.0
2019-06-03,26.0,8.0,25.0,8.0,14.0,-100,13.0
2019-06-05,26.333333333333332,7.666666666666667,26.333333333333332,7.0,12.333333333333334,-100,12.666666666666666
2019-06-07,24.0,8.0,27.0,8.0,12.0,-100,12.0
2019-06-10,24.0,9.0,26.5,7.5,13.0,-100,13.5
2019-06-12,27.0,8.0,26.0,8.0,12.0,-100,12.5
2019-06-14,24.0,9.0,27.0,8.0,11.0,-100,13.0
2019-06-17,25.0,9.0,25.0,9.0,13.0,-100,13.5
2019-06-18,27.0,7.0,25.0,8.0,12.0,-100,14.0
2019-06-19,27.0,7.0,26.0,7.0,14.0,-100,13.0
2019-06-21,24.0,8.0,27.0,8.0,12.0,-100,13.0
2019-06-24,25.75,8.25,25.75,8.5,12.75,-100,13.25
2019-06-26,26.0,8.5,25.0,7.5,13.0,-100,13.0
2019-06-28,26.0,8.0,26.0,8.0,12.0,-100,12.0
2019-07-01,27.0,8.0,24.0,8.0,13.0,-100,14.0
2019-07-02,26.0,7.0,25.0,8.0,13.0,-100,13.0
2019-07-03,25.5,7.5,25.0,8.5,13.0,-100,13.5
2019-07-05,26.0,8.0,26.0,8.0,12.0,-100,12.0
2019-07-08,27.0,8.0,24.0,8.5,13.5,-100,14.0
2019-07-10,26.0,8.0,24.0,9.0,15.0,-100,13.0
2019-07-11,29.5,7.0,23.0,8.5,14.5,-100,11.5
2019-07-12,26.0,7.0,25.0,8.0,13.0,-100,13.0
2019-07-15,26.0,9.0,23.0,9.0,14.0,-100,14.0
2019-07-17,27.0,9.0,22.0,9.0,14.0,-100,13.0
2019-07-18,28.0,8.0,25.0,8.0,13.0,-100,12.0
2019-07-19,27.0,8.0,24.0,8.0,13.0,-100,12.0
2019-07-22,28.25,8.0,23.75,8.0,12.75,-100,13.25
2019-07-24,26.0,9.0,24.5,8.0,13.5,-100,12.5
2019-07-26,27.0,9.0,24.0,7.0,13.0,-100,13.0
2019-07-29,26.5,8.5,24.25,8.0,12.75,-100,14.25
2019-07-31,26.0,8.5,24.5,7.5,12.5,-100,14.0
2019-08-02,27.0,9.0,23.0,8.0,13.0,-100,13.0
2019-08-05,27.5,9.0,23.5,9.0,11.5,-100,15.0
2019-08-07,26.0,9.0,22.0,9.0,14.0,-100,14.0
2019-08-08,28.0,7.0,25.0,7.0,13.0,-100,13.0
2019-08-09,26.0,8.0,25.0,8.0,12.0,-100,13.0
2019-08-11,27.5,9.0,23.5,8.0,12.0,-100,14.5
2019-08-14,27.0,8.0,22.0,9.0,14.0,-100,14.0
2019-08-15,29.5,7.0,24.0,8.0,13.5,-100,12.5
2019-08-16,25.0,9.0,24.0,8.0,13.0,-100,13.0
2019-08-19,26.5,9.0,24.5,8.0,13.0,-100,14.5
2019-08-21,26.5,7.5,24.0,7.5,14.5,-100,14.0
2019-08-23,26.0,9.0,23.0,8.0,14.0,-100,13.0
2019-08-26,26.0,8.0,24.0,8.0,13.0,-100,15.0
2019-08-28,29.0,7.0,22.0,7.0,15.0,-100,14.0
2019-08-30,27.0,9.0,23.0,7.0,15.0,-100,12.0
2019-09-02,26.0,8.5,23.5,7.0,14.5,-100,15.0
2019-09-04,28.0,6.666666666666667,22.666666666666668,7.333333333333333,15.0,-100,14.0
2019-09-06,27.0,8.0,23.0,6.0,15.0,-100,13.0
2019-09-09,27.0,8.0,22.0,7.5,13.5,-100,15.5
2019-09-10,27.0,6.0,22.0,8.0,15.0,-100,14.0
2019-09-11,28.0,8.0,21.0,7.0,16.0,-100,15.0
2019-09-12,28.0,7.0,22.5,8.0,15.5,-100,13.0
2019-09-13,27.0,8.0,22.0,7.0,15.0,-100,14.0
2019-09-16,26.5,7.5,22.5,7.5,13.5,-100,16.0
2019-09-18,28.0,8.0,22.0,8.0,14.5,-100,14.0
2019-09-20,27.0,8.0,22.0,7.0,15.0,-100,13.0
2019-09-23,26.0,8.0,22.0,8.0,14.0,-100,16.0
2019-09-25,27.0,7.0,21.0,8.0,16.0,-100,15.0
2019-09-26,27.0,6.0,27.0,7.0,13.0,-100,14.0
2019-09-27,27.0,9.0,23.0,7.0,13.0,-100,13.0
2019-09-30,26.5,8.0,22.0,8.0,13.0,-100,16.0
2019-10-01,26.5,8.0,21.5,8.0,14.0,-100,15.0
2019-10-04,28.0,8.0,22.0,7.0,14.0,-100,13.0
2019-10-07,27.0,8.5,21.0,9.0,13.5,-100,16.0
2019-10-09,28.0,7.0,22.5,8.0,13.5,-100,14.5
2019-10-10,29.5,6.5,23.5,7.0,16.0,-100,13.0
2019-10-11,27.0,8.0,23.0,8.0,14.0,-100,12.0
2019-10-14,28.0,7.5,21.5,8.0,14.0,-100,15.0
2019-10-16,28.5,7.0,21.0,8.5,14.5,-100,13.5
2019-10-17,29.0,6.0,24.0,8.0,14.0,-100,13.0
2019-10-18,27.0,8.0,22.0,8.0,14.0,-100,13.0
2019-10-21,27.0,7.5,22.5,9.0,13.5,-100,15.0
2019-10-23,29.0,8.0,20.0,9.0,15.0,-100,14.0
