date,size,firm,Union,FDP,GRUENE,LINKE,SPD,AfD
2018-04-09,2048,INSA YouGov,31.5,9.0,11.5,12.0,17.5,15.5
2018-04-11,1786,Emnid,33.0,9.0,11.0,11.0,18.0,14.0
2018-04-12,1159,FG Wahlen,33.0,8.0,14.0,9.0,19.0,13.0
2018-04-13,2506,Forsa,34.0,9.0,12.0,10.0,19.0,13.0
2018-04-16,2054,INSA YouGov,31.5,9.0,11.5,11.0,18.5,15.0
2018-04-17,1279,Allensbach,34.0,10.0,11.0,9.0,20.5,12.0
2018-04-18,2437,Emnid,33.0,9.0,12.0,11.0,18.0,13.0
2018-04-18,1039,Infratest dimap,32.0,10.0,12.0,10.0,17.0,15.0
2018-04-20,2506,Forsa,34.0,9.0,13.0,10.0,18.0,12.0
2018-04-23,2091,INSA YouGov,31.5,9.0,12.0,10.5,18.0,15.5
2018-04-24,1573,YouGov,32.0,9.0,12.0,10.0,18.0,15.0
2018-04-25,2350,Emnid,32.0,9.0,12.0,11.0,18.0,14.0
2018-04-26,1285,FG Wahlen,34.0,7.0,13.0,10.0,20.0,13.0
2018-04-26,1005,GMS,33.0,9.0,12.0,11.0,17.0,13.0
2018-04-27,2507,Forsa,34.0,9.0,13.0,10.0,18.0,12.0
2018-04-30,2097,INSA YouGov,33.0,9.0,11.5,10.5,17.0,15.5
2018-05-02,1507,Emnid,34.0,8.0,12.0,10.0,17.0,14.0
2018-05-04,2003,Forsa,34.0,9.0,11.0,10.0,18.0,13.0
2018-05-07,2065,INSA YouGov,32.5,8.5,11.5,10.5,17.0,15.5
2018-05-08,1253,Allensbach,34.0,9.0,11.0,10.0,20.0,11.5
2018-05-08,1489,Emnid,33.0,9.0,12.0,10.0,17.0,14.0
2018-05-08,1507,Infratest dimap,32.0,8.0,13.0,9.0,18.0,15.0
2018-05-11,2004,Forsa,34.0,8.0,13.0,10.0,17.0,13.0
2018-05-14,2098,INSA YouGov,32.5,8.0,11.5,11.0,17.0,15.5
2018-05-16,2030,Emnid,33.0,9.0,13.0,10.0,17.0,14.0
2018-05-16,1003,GMS,34.0,9.0,12.0,10.0,16.0,14.0
2018-05-16,1009,Infratest dimap,33.0,8.0,13.0,10.0,17.0,14.0
2018-05-17,1200,FG Wahlen,34.0,8.0,12.0,9.0,20.0,14.0
2018-05-18,2502,Forsa,33.0,9.0,12.0,9.0,18.0,13.0
2018-05-22,2044,INSA YouGov,32.5,8.0,11.5,11.0,16.5,15.5
2018-05-23,1946,Emnid,33.0,8.0,13.0,11.0,17.0,14.0
2018-05-25,2002,Forsa,33.0,8.0,13.0,10.0,18.0,13.0
2018-05-28,2062,INSA YouGov,32.0,8.0,11.5,12.0,17.0,15.5
2018-05-29,11952,Civey,32.2,9.2,12.0,10.2,16.6,15.2
2018-05-29,1397,Emnid,32.0,7.0,13.0,11.0,18.0,15.0
2018-05-29,1556,YouGov,33.0,9.0,11.0,11.0,17.0,16.0
2018-06-01,2506,Forsa,34.0,8.0,12.0,10.0,18.0,13.0
2018-06-04,2067,INSA YouGov,32.0,8.0,11.0,11.5,17.0,16.0
2018-06-06,1950,Emnid,32.0,8.0,12.0,11.0,19.0,14.0
2018-06-07,1284,FG Wahlen,33.0,8.0,13.0,10.0,20.0,13.0
2018-06-08,2504,Forsa,33.0,9.0,12.0,10.0,18.0,13.0
2018-06-11,2038,INSA YouGov,31.0,8.0,11.0,12.0,17.0,16.0
2018-06-13,1279,Allensbach,33.0,9.5,11.0,9.5,21.0,13.0
2018-06-13,2310,Emnid,33.0,8.0,11.0,11.0,18.0,15.0
2018-06-13,1501,Forsa,34.0,9.0,12.0,8.0,18.0,13.0
2018-06-13,1506,Infratest dimap,31.0,8.0,13.0,10.0,18.0,15.0
2018-06-15,1001,Forsa,30.0,10.0,14.0,9.0,16.0,15.0
2018-06-18,2060,INSA YouGov,29.0,8.0,11.0,12.0,19.0,16.0
2018-06-20,2336,Emnid,31.0,9.0,12.0,10.0,18.0,16.0
2018-06-22,2503,Forsa,30.0,9.0,13.0,10.0,17.0,15.0
2018-06-25,2036,INSA YouGov,29.0,9.0,11.0,11.0,19.5,16.0
2018-06-26,10033,Civey,29.8,8.7,12.7,10.1,17.7,16.1
2018-06-26,1025,Infratest dimap,32.0,8.0,13.0,9.0,19.0,14.0
2018-06-26,1525,YouGov/RND,30.0,10.0,12.0,11.0,17.0,16.0
2018-06-28,1954,Emnid,32.0,9.0,12.0,9.0,19.0,14.0
2018-06-28,1290,FG Wahlen,32.0,9.0,14.0,10.0,18.0,14.0
2018-06-29,2508,Forsa,31.0,10.0,12.0,10.0,17.0,15.0
2018-07-02,2089,INSA YouGov,29.0,9.0,12.0,11.0,19.0,16.5
2018-07-04,1894,Emnid,30.0,9.0,12.0,9.0,17.0,17.0
2018-07-04,1505,Infratest dimap,30.0,8.0,14.0,9.0,18.0,16.0
2018-07-06,2502,Forsa,30.0,10.0,13.0,9.0,17.0,16.0
2018-07-09,2061,INSA YouGov,29.0,9.5,12.0,11.0,17.0,17.5
2018-07-11,2368,Emnid,30.0,9.0,12.0,10.0,18.0,16.0
2018-07-11,1006,GMS,30.0,9.0,12.0,10.0,17.0,17.0
2018-07-12,1295,Allensbach,30.5,9.5,12.0,9.0,20.0,15.0
2018-07-12,1340,FG Wahlen,31.0,7.0,14.0,11.0,18.0,15.0
2018-07-13,2505,Forsa,31.0,9.0,13.0,9.0,17.0,16.0
2018-07-16,2084,INSA YouGov,29.0,9.5,13.0,10.0,17.0,17.5
2018-07-18,2476,Emnid,30.0,9.0,12.0,10.0,19.0,15.0
2018-07-20,2505,Forsa,31.0,8.0,13.0,10.0,18.0,15.0
2018-07-23,2056,INSA YouGov,29.0,9.0,12.0,10.5,18.0,17.5
2018-07-24,1520,YouGov,30.0,9.0,12.0,11.0,17.0,17.0
2018-07-25,2001,Emnid,29.0,9.0,14.0,10.0,18.0,15.0
2018-07-25,1047,Infratest dimap,30.0,8.0,15.0,8.0,18.0,16.0
2018-07-27,2505,Forsa,32.0,9.0,13.0,9.0,18.0,14.0
2018-07-30,2074,INSA YouGov,29.0,9.0,12.0,10.5,18.0,17.5
2018-07-31,1005,GMS,30.0,10.0,13.0,10.0,17.0,16.0
2018-08-01,2478,Emnid,30.0,8.0,15.0,9.0,18.0,15.0
2018-08-01,1508,Infratest dimap,29.0,7.0,15.0,9.0,18.0,17.0
2018-08-03,2508,Forsa,31.0,10.0,13.0,9.0,18.0,14.0
2018-08-06,2096,INSA YouGov,30.0,8.5,12.5,11.0,17.0,17.0
2018-08-07,11907,Civey,30.1,7.8,14.0,9.8,17.4,15.8
2018-08-08,2502,Emnid,31.0,8.0,15.0,10.0,17.0,14.0
2018-08-09,1295,Allensbach,31.0,9.0,12.5,9.0,20.0,14.5
2018-08-09,1294,FG Wahlen,31.0,8.0,15.0,9.0,18.0,16.0
2018-08-10,2505,Forsa,30.0,10.0,15.0,9.0,18.0,14.0
2018-08-13,2034,INSA YouGov,29.0,9.5,12.5,11.0,17.5,17.0
2018-08-15,2942,Emnid,30.0,9.0,15.0,9.0,17.0,15.0
2018-08-17,2503,Forsa,30.0,9.0,15.0,10.0,18.0,14.0
2018-08-20,3129,INSA YouGov,28.0,10.0,13.5,12.0,16.5,16.0
2018-08-22,1891,Emnid,30.0,9.0,15.0,9.0,18.0,14.0
2018-08-22,1047,Infratest dimap,29.0,8.0,14.0,9.0,18.0,17.0
2018-08-24,2502,Forsa,30.0,8.0,15.0,10.0,18.0,14.0
2018-08-27,2079,INSA YouGov,28.0,10.0,13.5,10.5,16.5,16.5
2018-08-28,1538,YouGov,28.0,9.0,13.0,11.0,17.0,17.0
2018-08-29,2390,Emnid,30.0,9.0,14.0,9.0,19.0,15.0
2018-08-30,1216,FG Wahlen,31.0,8.0,14.0,8.0,18.0,17.0
2018-08-31,2503,Forsa,30.0,8.0,16.0,8.0,17.0,16.0
2018-09-03,2069,INSA YouGov,28.5,9.5,13.5,10.0,16.0,17.0
2018-09-05,2472,Emnid,29.0,9.0,14.0,10.0,17.0,15.0
2018-09-05,1502,Infratest dimap,29.0,8.0,14.0,10.0,18.0,16.0
2018-09-07,2507,Forsa,31.0,9.0,15.0,10.0,16.0,14.0
2018-09-10,1003,GMS,29.0,9.0,14.0,9.0,17.0,16.0
2018-09-10,2042,INSA YouGov,28.0,9.0,13.5,10.5,17.0,17.5
2018-09-12,1978,Emnid,30.0,9.0,13.0,10.0,18.0,15.0
2018-09-13,1258,Allensbach,31.5,8.5,12.5,9.0,19.5,15.0
2018-09-13,1339,FG Wahlen,30.0,7.0,16.0,8.0,20.0,15.0
2018-09-14,2507,Forsa,30.0,8.0,16.0,10.0,18.0,13.0
2018-09-17,2054,INSA YouGov,28.5,9.0,13.0,10.5,17.0,17.5
2018-09-19,2368,Emnid,28.0,9.0,14.0,11.0,17.0,16.0
2018-09-19,1035,Infratest dimap,28.0,9.0,15.0,10.0,17.0,18.0
2018-09-19,1040,INSA YouGov,27.5,10.0,14.5,11.0,16.5,17.5
2018-09-21,2502,Forsa,28.0,9.0,16.0,10.0,17.0,15.0
2018-09-24,2051,INSA YouGov,27.0,10.0,14.5,11.5,16.0,18.0
2018-09-25,1504,YouGov,27.0,9.0,14.0,11.0,17.0,18.0
2018-09-26,1902,Emnid,27.0,10.0,15.0,11.0,16.0,17.0
2018-09-26,1005,GMS,27.0,9.0,15.0,10.0,16.0,18.0
2018-09-27,1260,FG Wahlen,28.0,8.0,17.0,10.0,17.0,16.0
2018-09-28,2501,Forsa,28.0,9.0,17.0,10.0,16.0,15.0
2018-10-01,11904,Civey,26.7,8.6,15.7,10.4,16.8,16.8
2018-10-01,2041,INSA YouGov,26.0,10.0,14.5,11.5,16.0,18.5
2018-10-02,1515,Emnid,27.0,9.0,16.0,10.0,17.0,16.0
2018-10-05,2002,Forsa,28.0,9.0,18.0,10.0,16.0,14.0
2018-10-08,2054,INSA YouGov,26.0,10.0,15.0,11.0,16.0,18.0
2018-10-10,1899,Emnid,26.0,9.0,17.0,11.0,17.0,15.0
2018-10-10,1007,GMS,27.0,10.0,16.0,10.0,15.0,18.0
2018-10-10,1508,Infratest dimap,26.0,10.0,17.0,10.0,15.0,16.0
2018-10-11,1259,Allensbach,29.0,8.5,15.0,9.0,19.0,15.0
2018-10-12,2504,Forsa,28.0,9.0,19.0,9.0,16.0,14.0
2018-10-15,2061,INSA YouGov,26.5,9.5,17.0,10.5,15.0,18.0
2018-10-17,1609,Emnid,25.0,10.0,19.0,10.0,15.0,15.0
2018-10-17,1004,Infratest dimap,25.0,11.0,19.0,9.0,14.0,16.0
2018-10-18,1117,FG Wahlen,27.0,8.0,20.0,10.0,14.0,16.0
2018-10-19,2502,Forsa,27.0,9.0,21.0,9.0,14.0,15.0
2018-10-22,2061,INSA YouGov,26.0,9.0,19.0,10.5,15.0,17.0
2018-10-24,1905,Emnid,24.0,10.0,20.0,10.0,15.0,16.0
2018-10-26,2509,Forsa,26.0,9.0,21.0,10.0,14.0,14.0
2018-10-29,2052,INSA YouGov,25.0,9.5,20.0,11.0,14.0,16.5
2018-10-31,1815,Emnid,25.0,9.0,21.0,10.0,14.0,15.0
2018-11-02,2502,Forsa,27.0,9.0,24.0,9.0,13.0,13.0
2018-11-04,1542,YouGov,25.0,10.0,21.0,10.0,14.0,16.0
2018-11-05,10005,Civey,28.6,9.6,19.4,9.3,15.4,13.0
2018-11-05,3138,INSA YouGov,24.5,10.0,19.0,11.0,13.5,16.5
2018-11-07,1518,Emnid,25.0,8.0,22.0,9.0,15.0,15.0
2018-11-08,1200,FG Wahlen,27.0,9.0,22.0,9.0,14.0,14.0
2018-11-09,2504,Forsa,27.0,9.0,23.0,9.0,14.0,13.0
2018-11-12,2070,INSA,25.5,9.0,20.0,10.0,14.0,16.5
2018-11-14,1987,Emnid,26.0,8.0,21.0,9.0,15.0,15.0
2018-11-14,1506,Infratest dimap,26.0,8.0,23.0,9.0,14.0,14.0
2018-11-15,1242,Allensbach,28.0,9.5,19.0,9.0,17.0,13.5
2018-11-16,2503,Forsa,28.0,9.0,23.0,9.0,14.0,12.0
2018-11-19,2047,INSA YouGov,25.5,9.5,20.0,10.0,14.5,15.5
2018-11-21,2361,Emnid,26.0,9.0,21.0,9.0,15.0,15.0
2018-11-22,1336,FG Wahlen,27.0,8.0,22.0,9.0,14.0,16.0
2018-11-23,2507,Forsa,27.0,9.0,23.0,8.0,14.0,14.0
2018-11-26,2062,INSA YouGov,27.5,8.5,19.0,10.0,14.0,16.0
2018-11-27,2065,YouGov,27.0,9.0,21.0,10.0,15.0,14.0
2018-11-28,1531,Emnid,28.0,9.0,19.0,9.0,15.0,15.0
2018-11-28,1052,Infratest dimap,28.0,9.0,21.0,8.0,14.0,15.0
2018-11-30,2505,Forsa,27.0,9.0,22.0,8.0,14.0,14.0
2018-12-03,10041,Civey,26.5,9.5,19.9,9.4,15.0,15.9
2018-12-03,2069,INSA YouGov,27.5,9.5,18.0,11.0,13.5,16.0
2018-12-05,2469,Emnid,29.0,9.0,19.0,9.0,15.0,14.0
2018-12-05,1502,Infratest dimap,30.0,8.0,20.0,8.0,14.0,14.0
2018-12-06,2006,Forsa,29.0,8.0,22.0,8.0,14.0,13.0
2018-12-09,1506,Forsa,32.0,8.0,19.0,8.0,14.0,13.0
2018-12-10,2047,INSA YouGov,29.0,10.0,17.0,10.0,15.0,15.0
2018-12-12,1295,Allensbach,29.0,8.5,19.0,9.0,16.5,14.0
2018-12-12,1997,Emnid,30.0,8.0,20.0,8.0,15.0,14.0
2018-12-12,1005,GMS,30.0,9.0,19.0,9.0,14.0,15.0
2018-12-12,1048,Infratest dimap,31.0,8.0,20.0,8.0,15.0,13.0
2018-12-13,1268,FG Wahlen,30.0,7.0,19.0,9.0,15.0,15.0
2018-12-14,2507,Forsa,32.0,8.0,19.0,8.0,15.0,12.0
2018-12-17,2077,INSA YouGov,29.0,9.5,18.0,9.5,15.0,15.0
2018-12-19,1889,Emnid,29.0,9.0,19.0,9.0,15.0,14.0
2018-12-21,2504,Forsa,31.0,8.0,20.0,8.0,14.0,13.0
2018-12-21,1029,INSA YouGov,29.0,9.0,19.0,9.0,14.0,15.0
2018-12-27,1665,YouGov,30.0,8.0,18.0,10.0,16.0,14.0
2019-01-03,1026,INSA YouGov,29.0,10.0,18.0,10.0,15.0,14.0
2019-01-04,1503,Forsa,32.0,8.0,19.0,9.0,15.0,12.0
2019-01-07,2056,INSA YouGov,30.0,10.0,17.0,10.0,15.0,15.0
2019-01-08,11881,Civey,28.6,8.8,18.1,8.6,15.5,16.0
2019-01-09,1964,Emnid,31.0,8.0,18.0,9.0,15.0,14.0
2019-01-09,1505,Infratest dimap,29.0,9.0,20.0,9.0,15.0,14.0
2019-01-10,1267,FG Wahlen,29.0,8.0,21.0,9.0,14.0,14.0
2019-01-11,2504,Forsa,32.0,9.0,19.0,8.0,15.0,12.0
2019-01-14,2028,INSA YouGov,29.0,9.5,18.0,10.5,14.5,14.5
2019-01-16,1448,Emnid,30.0,8.0,18.0,9.0,15.0,14.0
2019-01-17,1249,Allensbach,31.5,8.5,18.0,8.5,16.5,13.0
2019-01-18,2503,Forsa,32.0,9.0,19.0,8.0,15.0,12.0
2019-01-21,2044,INSA YouGov,31.0,9.5,19.5,9.5,13.5,13.0
2019-01-23,2017,Emnid,29.0,9.0,19.0,9.0,16.0,14.0
2019-01-23,1003,GMS,31.0,10.0,19.0,9.0,14.0,13.0
2019-01-23,1051,Infratest dimap,28.0,9.0,20.0,8.0,15.0,15.0
2019-01-24,1285,FG Wahlen,31.0,8.0,20.0,9.0,14.0,13.0
2019-01-25,2501,Forsa,32.0,9.0,20.0,9.0,14.0,11.0
2019-01-28,2056,INSA YouGov,30.0,9.0,18.0,10.0,15.0,14.0
2019-01-29,1578,YouGov,32.0,8.0,18.0,9.0,15.0,14.0
2019-01-30,1434,Emnid,29.0,10.0,18.0,8.0,16.0,15.0
2019-02-01,2501,Forsa,32.0,9.0,19.0,8.0,15.0,12.0
2019-02-04,2034,INSA YouGov,30.0,8.5,18.5,10.5,14.5,14.0
2019-02-06,1900,Emnid,30.0,9.0,17.0,9.0,17.0,13.0
2019-02-07,1350,FG Wahlen,30.0,8.0,20.0,9.0,16.0,12.0
2019-02-08,2500,Forsa,31.0,10.0,19.0,8.0,15.0,12.0
2019-02-11,2051,INSA YouGov,29.5,8.5,18.5,10.5,15.5,14.0
2019-02-13,1222,Allensbach,30.0,8.0,18.5,8.0,18.0,13.5
2019-02-13,1891,Emnid,30.0,8.0,15.0,10.0,19.0,13.0
2019-02-13,1503,Infratest dimap,29.0,9.0,19.0,8.0,17.0,13.0
2019-02-15,2501,Forsa,29.0,10.0,21.0,6.0,17.0,12.0
2019-02-18,2046,INSA YouGov,30.0,9.0,15.0,9.5,18.0,14.0
2019-02-20,1511,Emnid,29.0,9.0,16.0,9.0,19.0,13.0
2019-02-20,1029,Infratest dimap,30.0,8.0,18.0,8.0,18.0,12.0
2019-02-21,1226,FG Wahlen,31.0,7.0,20.0,9.0,15.0,13.0
2019-02-22,2501,Forsa,30.0,9.0,20.0,7.0,16.0,12.0
2019-02-25,2048,INSA YouGov,29.5,9.5,15.5,9.0,18.0,14.0
2019-02-26,1620,YouGov,30.0,9.0,17.0,9.0,18.0,13.0
2019-02-27,1420,Emnid,29.0,8.0,16.0,10.0,18.0,14.0
2019-02-27,1005,GMS,31.0,9.0,18.0,9.0,16.0,14.0
2019-03-01,2502,Forsa,30.0,9.0,20.0,8.0,16.0,11.0
2019-03-01,4000,INSA YouGov,29.0,10.0,15.5,10.0,17.0,14.5
2019-03-06,1906,Emnid,31.0,8.0,16.0,9.0,17.0,14.0
2019-03-08,2501,Forsa,31.0,9.0,19.0,8.0,15.0,12.0
2019-03-11,2005,INSA YouGov,30.5,10.0,17.5,9.0,15.0,14.5
2019-03-13,1904,Emnid,31.0,8.0,17.0,9.0,16.0,13.0
2019-03-13,1508,Infratest dimap,29.0,8.0,19.0,9.0,17.0,13.0
2019-03-14,1290,FG Wahlen,31.0,8.0,19.0,8.0,16.0,12.0
2019-03-15,2505,Forsa,31.0,10.0,19.0,7.0,15.0,12.0
2019-03-18,2030,INSA YouGov,29.5,9.0,17.5,9.0,16.0,14.5
2019-03-20,1518,Emnid,31.0,8.0,17.0,8.0,17.0,14.0
2019-03-20,1041,Infratest dimap,29.0,9.0,19.0,8.0,18.0,12.0
2019-03-21,1198,Allensbach,30.0,8.5,19.0,8.5,18.0,12.0
2019-03-23,2501,Forsa,30.0,9.0,20.0,8.0,16.0,11.0
2019-03-25,2012,INSA YouGov,30.5,9.0,17.5,9.0,15.5,13.5
2019-03-26,1633,YouGov,30.0,9.0,17.0,9.0,18.0,12.0
2019-03-27,2361,Emnid,30.0,9.0,17.0,9.0,16.0,13.0
2019-03-27,1325,FG Wahlen,30.0,9.0,19.0,9.0,15.0,13.0
2019-03-29,2504,Forsa,28.0,10.0,20.0,8.0,16.0,12.0
2019-04-01,4000,INSA YouGov,29.5,10.0,17.5,8.5,16.5,13.5
2019-04-03,2335,Emnid,31.0,8.0,18.0,9.0,17.0,12.0
2019-04-03,1003,GMS,30.0,10.0,18.0,9.0,15.0,13.0
2019-04-03,1503,Infratest dimap,29.0,9.0,20.0,8.0,17.0,12.0
2019-04-05,2501,Forsa,29.0,10.0,20.0,8.0,16.0,12.0
2019-04-08,2040,INSA YouGov,29.0,10.0,19.0,8.5,15.5,14.0
2019-04-10,2559,Emnid,30.0,9.0,17.0,9.0,17.0,12.0
2019-04-11,1282,FG Wahlen,28.0,8.0,20.0,9.0,17.0,13.0
2019-04-12,1305,Allensbach,30.0,9.0,18.0,8.0,18.5,12.5
2019-04-12,2501,Forsa,29.0,10.0,19.0,8.0,16.0,12.0
2019-04-15,2013,INSA YouGov,30.5,9.0,18.0,9.0,15.5,14.0
2019-04-16,1051,Infratest dimap,29.0,8.0,21.0,8.0,16.0,13.0
2019-04-17,2709,Emnid,28.0,8.0,19.0,9.0,18.0,13.0
2019-04-18,2004,Forsa,28.0,9.0,19.0,8.0,17.0,13.0
2019-04-21,1005,INSA YouGov,30.0,10.0,17.0,10.0,16.0,14.0
2019-04-24,1433,Emnid,28.0,9.0,18.0,10.0,17.0,13.0
2019-04-26,2009,Forsa,27.0,8.0,20.0,9.0,17.0,13.0
2019-04-29,10076,Civey,29.1,9.3,18.2,8.7,16.4,13.3
2019-04-29,2005,INSA YouGov,28.0,10.0,19.0,9.0,16.0,14.0
2019-04-29,1642,YouGov,29.0,9.0,17.0,9.0,18.0,13.0
2019-04-30,1903,Emnid,28.0,9.0,19.0,9.0,17.0,13.0
2019-04-30,1505,Infratest dimap,28.0,8.0,20.0,9.0,18.0,12.0
2019-05-03,2002,Forsa,29.0,8.0,20.0,9.0,15.0,13.0
2019-05-06,2089,INSA YouGov,28.5,9.0,20.0,8.5,16.0,14.0
2019-05-08,2393,Emnid,29.0,9.0,19.0,9.0,16.0,13.0
2019-05-08,1006,GMS,29.0,8.0,19.0,9.0,17.0,13.0
2019-05-09,1357,FG Wahlen,30.0,7.0,20.0,8.0,16.0,14.0
2019-05-10,2502,Forsa,30.0,8.0,20.0,8.0,15.0,13.0
2019-05-13,2044,INSA YouGov,28.5,9.5,19.0,9.0,16.0,14.0
2019-05-15,1975,Emnid,29.0,9.0,18.0,9.0,16.0,13.0
2019-05-16,1283,Allensbach,30.0,9.0,17.0,8.5,17.5,13.0
2019-05-17,2503,Forsa,29.0,8.0,19.0,9.0,16.0,13.0
2019-05-20,2074,INSA YouGov,28.0,10.0,18.5,9.0,15.5,14.0
2019-05-21,1609,YouGov,29.0,8.0,18.0,9.0,18.0,12.0
2019-05-22,1895,Emnid,29.0,9.0,17.0,9.0,17.0,13.0
2019-05-24,2500,Forsa,28.0,8.0,18.0,8.0,17.0,13.0
2019-05-27,2039,INSA YouGov,27.5,9.5,19.0,9.0,15.5,13.5
2019-05-28,1413,Emnid,28.0,8.0,20.0,8.0,16.0,13.0
2019-05-31,2001,Forsa,26.0,8.0,27.0,7.0,12.0,11.0
2019-06-03,1000,INSA YouGov,26.0,8.0,25.0,8.0,14.0,13.0
2019-06-05,1903,Emnid,27.0,8.0,27.0,7.0,12.0,12.0
2019-06-05,1297,FG Wahlen,27.0,7.0,26.0,7.0,13.0,13.0
2019-06-05,1500,Infratest dimap,25.0,8.0,26.0,7.0,12.0,13.0
2019-06-07,2501,Forsa,24.0,8.0,27.0,8.0,12.0,12.0
2019-06-10,2074,INSA YouGov,24.0,9.0,26.5,7.5,13.0,13.5
2019-06-11,NA,Civey,28.3,9.2,23.8,7.6,13.9,10.7
2019-06-12,1273,Allensbach,29.0,8.0,25.0,8.0,12.0,12.0
2019-06-12,2377,Emnid,25.0,8.0,27.0,8.0,12.0,13.0
2019-06-14,2001,Forsa,24.0,9.0,27.0,8.0,11.0,13.0
2019-06-17,2060,INSA YouGov,25.0,9.0,25.0,9.0,13.0,13.5
2019-06-18,1910,Emnid,27.0,7.0,25.0,8.0,12.0,14.0
2019-06-19,1291,FG Wahlen,27.0,7.0,26.0,7.0,14.0,13.0
2019-06-21,2500,Forsa,24.0,8.0,27.0,8.0,12.0,13.0
2019-06-24,1004,GMS,26.0,8.0,26.0,8.0,13.0,13.0
2019-06-24,2078,INSA YouGov,25.5,8.5,25.5,9.0,12.5,13.5
2019-06-26,1906,Emnid,26.0,8.0,25.0,8.0,13.0,14.0
2019-06-26,1051,Infratest dimap,26.0,9.0,25.0,7.0,13.0,12.0
2019-06-28,2501,Forsa,26.0,8.0,26.0,8.0,12.0,12.0
2019-07-01,2053,INSA YouGov,27.0,8.0,24.0,8.0,13.0,14.0
2019-07-02,1644,YouGov,26.0,7.0,25.0,8.0,13.0,13.0
2019-07-03,2389,Emnid,26.0,7.0,24.0,9.0,13.0,14.0
2019-07-03,1506,Infratest dimap,25.0,8.0,26.0,8.0,13.0,13.0
2019-07-05,2501,Forsa,26.0,8.0,26.0,8.0,12.0,12.0
2019-07-08,2069,INSA YouGov,27.0,8.0,24.0,8.5,13.5,14.0
2019-07-10,2377,Emnid,26.0,8.0,24.0,9.0,15.0,13.0
2019-07-11,1228,Allensbach,29.5,7.0,23.0,8.5,14.5,11.5
2019-07-12,2500,Forsa,26.0,7.0,25.0,8.0,13.0,13.0
2019-07-15,2043,INSA YouGov,26.0,9.0,23.0,9.0,14.0,14.0
2019-07-17,1908,Emnid,27.0,9.0,22.0,9.0,14.0,13.0
2019-07-18,1290,FG Wahlen,28.0,8.0,25.0,8.0,13.0,12.0
2019-07-19,2500,Forsa,27.0,8.0,24.0,8.0,13.0,12.0
2019-07-22,1002,GMS,28.0,8.0,25.0,8.0,13.0,12.0
2019-07-22,2081,INSA YouGov,28.5,8.0,22.5,8.0,12.5,14.5
2019-07-24,1520,Emnid,26.0,9.0,23.0,8.0,14.0,13.0
2019-07-24,1046,Infratest dimap,26.0,9.0,26.0,8.0,13.0,12.0
2019-07-26,2502,Forsa,27.0,9.0,24.0,7.0,13.0,13.0
2019-07-29,2036,INSA YouGov,27.0,9.0,24.5,8.0,12.5,14.5
2019-07-29,1594,YouGov,26.0,8.0,24.0,8.0,13.0,14.0
2019-07-31,1419,Emnid,26.0,9.0,23.0,8.0,13.0,14.0
2019-07-31,1503,Infratest dimap,26.0,8.0,26.0,7.0,12.0,14.0
2019-08-02,2501,Forsa,27.0,9.0,23.0,8.0,13.0,13.0
2019-08-05,2049,INSA YouGov,27.5,9.0,23.5,9.0,11.5,15.0
2019-08-07,2388,Emnid,26.0,9.0,22.0,9.0,14.0,14.0
2019-08-08,1307,FG Wahlen,28.0,7.0,25.0,7.0,13.0,13.0
2019-08-09,2503,Forsa,26.0,8.0,25.0,8.0,12.0,13.0
2019-08-11,2060,INSA YouGov,27.5,9.0,23.5,8.0,12.0,14.5
2019-08-14,1897,Emnid,27.0,8.0,22.0,9.0,14.0,14.0
2019-08-15,1262,Allensbach,29.5,7.0,24.0,8.0,13.5,12.5
2019-08-16,2501,Forsa,25.0,9.0,24.0,8.0,13.0,13.0
2019-08-19,2056,INSA YouGov,26.5,9.0,24.5,8.0,13.0,14.5
2019-08-21,1555,Emnid,27.0,8.0,23.0,8.0,15.0,14.0
2019-08-21,1063,Infratest dimap,26.0,7.0,25.0,7.0,14.0,14.0
2019-08-23,2504,Forsa,26.0,9.0,23.0,8.0,14.0,13.0
2019-08-26,2058,INSA YouGov,26.0,8.0,24.0,8.0,13.0,15.0
2019-08-28,1434,Emnid,29.0,7.0,22.0,7.0,15.0,14.0
2019-08-30,2501,Forsa,27.0,9.0,23.0,7.0,15.0,12.0
2019-09-02,2017,INSA YouGov,26.0,8.5,23.5,7.0,14.5,15.0
2019-09-04,1884,Emnid,29.0,7.0,21.0,8.0,16.0,14.0
2019-09-04,1270,FG Wahlen,28.0,6.0,24.0,7.0,15.0,13.0
2019-09-04,1514,Infratest dimap,27.0,7.0,23.0,7.0,14.0,15.0
2019-09-06,2503,Forsa,27.0,8.0,23.0,6.0,15.0,13.0
2019-09-09,2033,INSA YouGov,27.0,8.0,22.0,7.5,13.5,15.5
2019-09-10,1632,YouGov,27.0,6.0,22.0,8.0,15.0,14.0
2019-09-11,2835,Emnid,28.0,8.0,21.0,7.0,16.0,15.0
2019-09-12,1255,Allensbach,29.0,7.0,22.0,8.0,15.0,14.0
2019-09-12,1005,GMS,27.0,7.0,23.0,8.0,16.0,12.0
2019-09-13,2503,Forsa,27.0,8.0,22.0,7.0,15.0,14.0
2019-09-16,2053,INSA YouGov,26.5,7.5,22.5,7.5,13.5,16.0
2019-09-18,1639,Emnid,29.0,8.0,21.0,8.0,15.0,14.0
2019-09-18,1067,Infratest dimap,27.0,8.0,23.0,8.0,14.0,14.0
