date,size,firm,FIold,IdV,LN,UdC,LADESTRA,PD,PdL,M5S,FdI,FIPDLFI,NCDUdC,SI,AP,MDP,LeU,E,I,NcI,CivP,EV,LS,IV,A,CI
2015-11-15,NA,EMG,NA,NA,15.1,NA,NA,30.8,NA,27.6,4.9,12.0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-16,NA,Euromedia,NA,NA,14.7,NA,NA,31.3,NA,27.2,4.5,12.6,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-16,NA,Piepoli,NA,NA,14.5,NA,NA,32.0,NA,27.0,4.0,9.5,2.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-17,NA,Demopolis,NA,NA,15.2,NA,NA,32.0,NA,27.5,4.3,10.5,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-18,NA,Demos,NA,NA,14.1,NA,NA,31.6,NA,27.4,4.0,12.8,3.0,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-18,NA,Ixè,NA,0.5,14.1,NA,NA,33.9,NA,27.3,3.1,9.9,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-18,NA,SWG,NA,NA,16.4,NA,NA,32.9,NA,25.1,3.9,10.8,3.0,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-22,NA,EMG,NA,NA,15.3,NA,NA,30.5,NA,27.6,4.9,12.1,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23,NA,Euromedia,NA,NA,15.1,NA,NA,31.5,NA,26.6,4.6,12.5,1.8,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23,NA,IPSOS,NA,NA,13.7,NA,NA,32.4,NA,28.6,4.3,11.6,3.3,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-23,NA,Piepoli,NA,NA,14.5,NA,NA,32.0,NA,27.5,4.0,9.5,2.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-24,NA,DATAMEDIA,NA,NA,14.2,NA,NA,32.3,NA,27.0,4.3,11.0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-25,NA,CISE,NA,NA,12.7,NA,NA,35.6,NA,30.8,3.0,13.0,1.1,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-25,NA,Ixè,NA,0.3,14.7,NA,NA,34.0,NA,26.6,3.3,10.3,2.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-25,NA,SWG,NA,NA,16.0,NA,NA,33.6,NA,23.8,4.0,12.4,3.3,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-29,NA,EMG,NA,NA,15.9,NA,NA,30.3,NA,27.9,4.8,12.0,2.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-30,NA,Euromedia,NA,NA,15.0,NA,NA,31.6,NA,27.0,4.5,12.4,1.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-30,NA,Piepoli,NA,NA,14.5,NA,NA,32.0,NA,28.0,3.5,9.5,2.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-03,NA,Euromedia,NA,NA,15.5,NA,NA,32.0,NA,26.4,4.6,12.1,1.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-03,NA,Ixè,NA,0.3,14.5,NA,NA,33.3,NA,26.9,3.6,10.8,2.6,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-03,NA,SWG,NA,NA,15.2,NA,NA,33.8,NA,25.2,3.4,11.3,3.6,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-06,NA,EMG,NA,NA,16.4,NA,NA,30.0,NA,27.8,4.7,11.9,2.4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09,NA,Index,NA,NA,14.1,NA,NA,30.1,NA,28.6,4.8,10.8,2.4,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09,NA,Ixè,NA,0.2,14.0,NA,NA,33.1,NA,26.5,4.2,11.4,3.0,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-09,NA,SWG,NA,NA,15.4,NA,NA,33.5,NA,24.0,4.1,12.0,3.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-13,NA,EMG,NA,NA,16.1,NA,NA,30.2,NA,27.7,4.7,11.9,2.6,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-14,NA,Euromedia,NA,NA,16.0,NA,NA,30.5,NA,27.2,4.8,12.0,1.6,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-14,NA,Piepoli,NA,NA,14.5,NA,NA,32.0,NA,28.5,3.5,9.5,2.0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-15,NA,Demopolis,NA,NA,15.8,NA,NA,31.0,NA,28.0,4.3,10.4,3.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-16,NA,Ixè,NA,0.2,13.9,NA,NA,33.7,NA,26.1,4.5,10.9,3.1,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-16,NA,SWG,NA,NA,15.0,NA,NA,32.9,NA,25.1,3.7,13.0,3.2,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-17,NA,IPSOS,NA,NA,14.3,NA,NA,31.2,NA,29.1,4.3,10.8,3.9,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-20,NA,EMG,NA,NA,15.9,NA,NA,30.8,NA,28.1,4.9,11.6,2.5,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-21,NA,Euromedia,NA,NA,16.1,NA,NA,30.2,NA,27.5,4.9,11.9,1.6,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-21,NA,Piepoli,NA,NA,15.0,NA,NA,32.0,NA,28.5,3.5,9.5,2.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-03,NA,Tecnè,NA,0.5,15.5,NA,NA,31.0,NA,29.0,5.0,12.0,2.5,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,NA,IPR,NA,0.5,14.5,NA,NA,30.0,NA,29.0,5.0,10.0,3.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,NA,Ixè,NA,0.4,13.7,NA,NA,33.4,NA,26.0,4.4,11.1,3.4,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-10,NA,EMG,NA,NA,16.0,NA,NA,30.8,NA,27.6,5.2,11.4,2.4,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-11,NA,Piepoli,NA,NA,15.5,NA,NA,32.0,NA,28.0,3.5,9.5,2.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-12,NA,Euromedia,NA,NA,15.8,NA,NA,30.0,NA,26.7,5.2,11.1,2.0,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-13,NA,IPSOS,NA,NA,13.9,NA,NA,31.4,NA,28.3,4.4,11.1,4.2,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-13,NA,Ixè,NA,0.3,13.5,NA,NA,33.1,NA,26.0,4.3,10.7,3.7,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-13,NA,SWG,NA,NA,15.5,NA,NA,34.0,NA,24.0,3.9,11.1,3.0,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-17,NA,EMG,NA,NA,15.4,NA,NA,31.3,NA,27.0,5.3,11.6,2.5,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-18,NA,Euromedia,NA,NA,15.5,NA,NA,30.5,NA,26.3,5.3,11.2,1.8,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-20,NA,Ixè,NA,0.2,14.1,NA,NA,33.5,NA,25.2,4.0,11.2,3.6,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-20,NA,SWG,NA,NA,14.7,NA,NA,33.8,NA,23.1,3.8,12.1,3.3,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-24,NA,EMG,NA,NA,15.3,NA,NA,31.4,NA,26.8,5.5,11.8,2.3,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-25,NA,Euromedia,NA,NA,15.8,NA,NA,30.4,NA,25.7,5.4,11.5,2.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-25,NA,Piepoli,NA,NA,15.5,NA,NA,32.0,NA,27.5,4.0,10.0,2.0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-27,NA,Ixè,NA,0.4,14.6,NA,NA,33.9,NA,25.3,4.2,11.0,3.3,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-27,NA,SWG,NA,NA,15.0,NA,NA,34.8,NA,22.6,4.2,12.0,3.7,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-31,NA,EMG,NA,NA,15.8,NA,NA,31.8,NA,26.5,5.6,11.6,2.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-01,NA,Euromedia,NA,NA,16.0,NA,NA,30.8,NA,25.3,5.5,11.4,2.3,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-01,NA,Piepoli,NA,NA,15.0,NA,NA,32.5,NA,27.0,4.0,10.5,2.0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-02,NA,Demopolis,NA,NA,15.5,NA,NA,32.0,NA,27.0,4.6,10.0,3.4,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-03,NA,Ixè,NA,0.6,14.2,NA,NA,34.1,NA,24.7,4.0,11.2,2.7,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-03,NA,SWG,NA,NA,14.4,NA,NA,35.2,NA,22.4,4.0,12.2,3.9,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-07,NA,EMG,NA,NA,15.2,NA,NA,32.3,NA,26.3,5.2,11.7,3.1,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-08,NA,Euromedia,NA,NA,16.2,NA,NA,31.5,NA,24.7,5.4,11.9,2.4,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-08,NA,Piepoli,NA,NA,14.5,NA,NA,33.0,NA,27.0,4.5,10.5,2.0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-10,NA,Ixè,NA,0.7,14.0,NA,NA,33.3,NA,24.9,4.4,11.7,2.1,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-10,NA,SWG,NA,NA,14.6,NA,NA,34.7,NA,23.2,3.8,12.0,3.5,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-14,NA,EMG,NA,NA,14.3,NA,NA,32.8,NA,25.8,5.2,12.0,3.5,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-15,NA,Euromedia,NA,NA,16.3,NA,NA,32.0,NA,24.5,5.2,12.0,2.4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-15,NA,Piepoli,NA,NA,14.5,NA,NA,33.0,NA,26.5,4.5,11.0,2.0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-16,NA,Scenari Politici,NA,NA,13.5,NA,NA,33.2,NA,23.7,5.7,9.6,2.6,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-17,NA,Ixè,NA,0.9,13.8,NA,NA,33.9,NA,24.4,4.2,11.8,1.9,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-17,NA,Lorien,NA,0.4,15.2,NA,NA,33.8,NA,25.8,3.4,10.9,3.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-17,NA,SWG,NA,NA,13.9,NA,NA,34.4,NA,23.2,4.3,12.2,3.4,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-18,NA,Tecnè,NA,NA,14.5,NA,NA,31.0,NA,28.0,5.5,12.5,2.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-21,NA,EMG,NA,NA,14.4,NA,NA,32.2,NA,25.4,5.3,12.5,3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-22,NA,Euromedia,NA,NA,16.0,NA,NA,31.8,NA,25.3,5.3,11.7,2.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-24,NA,Ixè,NA,1.1,14.5,NA,NA,33.7,NA,24.5,4.0,11.5,2.3,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-24,NA,SWG,NA,NA,14.4,NA,NA,34.1,NA,21.2,4.5,13.5,3.1,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-25,NA,Demos,NA,NA,13.2,NA,NA,32.2,NA,25.8,5.5,13.3,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-25,NA,Scenari Politici,NA,NA,14.0,NA,NA,33.1,NA,21.6,4.6,9.3,3.1,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-28,NA,EMG,NA,NA,14.8,NA,NA,31.3,NA,26.4,5.1,12.5,3.2,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-01,NA,Euromedia,NA,NA,15.5,NA,NA,32.0,NA,25.0,5.0,12.5,2.6,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-02,NA,Ixè,NA,1.2,14.2,NA,NA,33.8,NA,24.1,3.6,11.2,2.7,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-02,NA,SWG,NA,NA,13.7,NA,NA,35.5,NA,22.1,4.0,12.4,3.4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-03,NA,Scenari Politici,NA,NA,12.1,NA,NA,31.7,NA,24.5,5.9,9.7,1.8,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-06,NA,EMG,NA,NA,14.9,NA,NA,31.2,NA,26.6,4.8,12.5,3.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,NA,Euromedia,NA,NA,15.2,NA,NA,32.5,NA,24.9,4.5,12.5,2.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-07,NA,Piepoli,NA,NA,14.0,NA,NA,32.0,NA,25.0,5.0,11.0,2.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-09,NA,Demopolis,NA,NA,14.8,NA,NA,32.2,NA,26.0,4.5,10.2,3.8,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-09,NA,IPSOS,NA,NA,13.2,NA,NA,32.2,NA,26.9,4.2,13.0,3.9,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-09,NA,Ixè,NA,1.0,14.7,NA,NA,34.3,NA,24.5,3.3,10.6,3.0,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-09,NA,SWG,NA,NA,14.7,NA,NA,34.8,NA,23.0,3.8,12.0,3.3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-10,NA,Scenari Politici,NA,NA,13.5,NA,NA,32.2,NA,25.4,4.6,9.1,3.3,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-13,NA,EMG,NA,NA,14.6,NA,NA,31.7,NA,26.4,4.4,12.6,3.1,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-14,NA,Euromedia,NA,NA,14.7,NA,NA,32.1,NA,25.1,4.7,13.0,2.6,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-14,NA,Piepoli,NA,NA,13.0,NA,NA,33.0,NA,26.0,4.0,12.0,2.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-15,NA,Tecnè,NA,NA,13.5,NA,NA,32.0,NA,26.0,5.0,13.0,3.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-16,NA,Ixè,NA,0.8,14.3,NA,NA,34.5,NA,24.8,3.6,10.5,3.1,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-16,NA,SWG,NA,NA,15.4,NA,NA,33.6,NA,22.4,3.6,12.8,3.4,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-18,NA,Scenari Politici,NA,NA,12.9,NA,NA,32.4,NA,23.6,5.5,9.8,3.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-20,NA,EMG,NA,NA,13.8,NA,NA,31.6,NA,27.2,4.5,12.7,2.8,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-21,NA,Piepoli,NA,NA,13.5,NA,NA,32.5,NA,26.0,4.5,12.0,2.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-23,NA,Ixè,NA,0.6,14.1,NA,NA,34.6,NA,25.0,3.5,10.2,2.9,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-23,NA,SWG,NA,NA,14.7,NA,NA,34.0,NA,23.0,3.9,12.8,3.3,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-26,NA,Scenari Politici,NA,NA,12.5,NA,NA,32.7,NA,23.6,5.8,10.2,3.5,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-27,NA,EMG,NA,NA,13.3,NA,NA,31.4,NA,27.9,4.4,12.8,3.0,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-29,NA,Euromedia,NA,NA,14.2,NA,NA,32.5,NA,25.0,4.7,13.1,2.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-29,NA,Tecnè,NA,NA,14.0,NA,NA,31.0,NA,27.0,4.5,13.0,3.0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-30,NA,Ixè,NA,0.4,14.4,NA,NA,34.1,NA,25.4,3.7,10.0,2.5,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-30,NA,Piepoli,NA,NA,14.0,NA,NA,32.0,NA,26.0,4.5,12.0,2.5,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-30,NA,SWG,NA,NA,14.8,NA,NA,33.4,NA,22.8,4.3,12.4,3.8,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-03,NA,EMG,NA,NA,13.8,NA,NA,31.2,NA,27.4,4.4,12.6,3.4,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-04,NA,Euromedia,NA,NA,14.0,NA,NA,30.7,NA,25.5,4.7,13.5,2.8,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-05,NA,IPR,NA,NA,14.5,NA,NA,30.0,NA,26.5,5.5,10.0,3.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-06,NA,Ixè,NA,0.3,14.0,NA,NA,33.5,NA,25.8,3.9,10.4,2.7,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-06,NA,SWG,NA,NA,14.6,NA,NA,33.2,NA,24.3,4.0,12.4,3.5,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-08,NA,Demos,NA,NA,13.5,NA,NA,30.1,NA,27.3,5.4,12.0,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-08,NA,Index,NA,NA,13.3,NA,NA,29.0,NA,27.2,5.3,12.3,2.8,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-10,NA,EMG,NA,NA,14.4,NA,NA,30.9,NA,27.3,4.4,12.2,3.4,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-12,NA,Euromedia,NA,NA,13.9,NA,NA,30.3,NA,26.3,5.0,13.5,3.0,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-13,NA,Ixè,NA,0.2,13.8,NA,NA,33.1,NA,25.4,4.0,9.9,2.9,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-13,NA,SWG,NA,NA,14.9,NA,NA,32.6,NA,25.2,3.6,13.0,3.7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-17,NA,EMG,NA,NA,14.7,NA,NA,30.6,NA,27.3,4.4,12.2,3.0,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-18,NA,Euromedia,NA,NA,13.8,NA,NA,30.0,NA,26.5,5.2,13.0,3.0,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-18,NA,Index,NA,NA,13.2,NA,NA,29.0,NA,27.3,5.3,12.5,2.8,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,NA,IPR,NA,NA,14.5,NA,NA,30.0,NA,27.0,5.0,10.0,3.0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-19,NA,Tecnè,NA,NA,13.5,NA,NA,30.5,NA,27.5,5.5,12.5,3.0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-20,NA,Ixè,NA,NA,14.4,NA,NA,31.8,NA,26.3,3.9,10.4,3.3,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-20,NA,SWG,NA,NA,15.2,NA,NA,32.0,NA,26.4,3.8,12.3,3.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-21,NA,Scenari Politici,NA,NA,13.0,NA,NA,31.2,NA,25.3,5.5,11.2,3.0,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-25,NA,EMG,NA,NA,14.9,NA,NA,30.5,NA,27.6,4.4,11.9,2.8,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-26,NA,Euromedia,NA,NA,13.5,NA,NA,31.0,NA,25.7,4.8,12.8,3.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-27,NA,IPSOS,NA,NA,13.1,NA,NA,31.1,NA,28.9,3.9,13.1,4.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-27,NA,Ixè,NA,NA,15.1,NA,NA,30.9,NA,27.1,3.6,11.0,3.4,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-28,NA,SWG,NA,NA,14.5,NA,NA,32.1,NA,28.0,3.5,11.1,3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-28,NA,Tecnè,NA,NA,13.5,NA,NA,30.0,NA,28.5,4.5,13.5,3.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-01,NA,EMG,NA,NA,14.3,NA,NA,30.7,NA,28.0,4.6,11.6,2.7,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-02,NA,Euromedia,NA,NA,13.3,NA,NA,30.5,NA,26.5,4.7,13.1,3.0,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-02,NA,IPR,NA,NA,14.0,NA,NA,30.0,NA,27.0,5.5,11.0,3.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-04,NA,Ixè,NA,0.2,14.8,NA,NA,30.5,NA,28.1,3.2,11.6,2.8,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-04,NA,SWG,NA,NA,15.2,NA,NA,31.3,NA,27.5,4.0,11.3,3.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-06,NA,Index,NA,NA,13.0,NA,NA,28.0,NA,28.4,5.3,12.6,3.2,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-08,NA,EMG,NA,NA,13.9,NA,NA,30.3,NA,28.3,4.6,12.2,2.8,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-11,NA,Demopolis,NA,NA,14.5,NA,NA,31.0,NA,28.0,4.8,10.0,3.6,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-11,NA,Ixè,NA,NA,14.0,NA,NA,30.4,NA,28.2,3.6,12.3,2.3,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-11,NA,SWG,NA,NA,14.7,NA,NA,31.7,NA,27.2,3.5,11.6,3.7,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-13,NA,Tecnè,NA,NA,14.0,NA,NA,30.0,NA,27.5,4.5,13.0,3.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-14,NA,Index,NA,NA,12.9,NA,NA,29.3,NA,27.0,5.4,12.7,3.2,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-15,NA,EMG,NA,NA,14.2,NA,NA,30.6,NA,27.7,4.7,12.0,2.8,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
