date,PP,PSOE,ERC,PNVEAJ,CC,BNG,Cs,VOX,Podemos,EHBildu,PACMA,PDeCAT,Comp,JuntsxCat,Naplus,MP,CUP
2018-07-27,26.7,27.4,3.1,1.2,0.3,-100,19.2,-100,15.8,0.8,-100,1.5,-100,-100,-100,-100,-100
2018-08-03,23.65,25.1,3.3,1.3,-100,-100,22.299999999999997,1.0,17.0,0.8,1.6,1.4,-100,-100,-100,-100,-100
2018-08-07,25.5,28.0,3.0,1.1,0.3,0.2,19.4,-100,17.3,0.9,1.0,1.6,-100,-100,-100,-100,-100
2018-08-30,22.6,25.8,3.0,1.3,0.5,-100,23.1,1.8,16.5,0.7,1.5,1.5,-100,-100,-100,-100,-100
2018-08-31,27.5,27.8,3.0,1.1,0.3,-100,18.8,-100,16.0,0.8,-100,1.5,-100,-100,-100,-100,-100
2018-09-07,24.46666666666667,26.666666666666668,2.9,1.1,0.3,0.2,20.833333333333332,1.5,16.533333333333335,0.75,0.8,1.7999999999999998,-100,-100,-100,-100,-100
2018-09-09,24.6,24.9,3.0,1.3,0.3,0.3,19.8,1.6,17.8,0.8,1.3,1.6,-100,-100,-100,-100,-100
2018-09-11,20.55,28.5,3.4499999999999997,1.05,0.2,-100,21.75,2.2,15.75,0.9,1.85,1.7,-100,-100,-100,-100,-100
2018-09-19,23.1,27.1,-100,-100,-100,-100,21.75,-100,15.649999999999999,-100,-100,-100,-100,-100,-100,-100,-100
2018-10-02,21.2,25.3,-100,-100,-100,-100,23.1,2.0,15.9,-100,2.2,-100,-100,-100,-100,-100,-100
2018-10-05,25.05,26.45,3.0,1.1,0.3,0.2,20.450000000000003,1.0,17.35,0.8,0.8,1.7,-100,-100,-100,-100,-100
2018-10-09,18.2,31.6,4.3,1.0,0.1,-100,21.0,1.3,17.3,0.8,1.6,1.4,-100,-100,-100,-100,-100
2018-10-11,26.7,26.8,3.0,1.1,0.3,-100,19.5,1.9,16.8,0.7,-100,1.4,-100,-100,-100,-100,-100
2018-10-18,22.6,25.2,-100,-100,-100,-100,19.2,5.1,17.7,-100,-100,-100,-100,-100,-100,-100,-100
2018-10-26,23.1,22.0,3.1,1.2,0.3,0.3,21.9,3.6,18.5,0.8,1.2,1.5,-100,-100,-100,-100,-100
2018-10-30,21.3,25.3,3.3,-100,-100,-100,21.8,4.3,16.1,-100,-100,1.5,-100,-100,-100,-100,-100
2018-11-09,26.05,26.7,2.8499999999999996,0.95,0.3,0.2,20.15,1.8,17.15,0.7,0.9,1.5,-100,-100,-100,-100,-100
2018-11-11,19.1,31.2,4.8,0.7,0.3,-100,18.2,2.5,18.0,1.0,2.1,0.8,-100,-100,-100,-100,-100
2018-11-14,19.6,24.1,-100,-100,-100,-100,22.4,-100,18.1,-100,-100,-100,-100,-100,-100,-100,-100
2018-12-04,19.1,19.3,3.1,1.3,-100,-100,21.4,10.4,17.6,0.8,1.6,1.6,-100,-100,-100,-100,-100
2018-12-07,22.9,23.2,-100,-100,-100,-100,22.9,7.3,14.8,-100,-100,-100,-100,-100,-100,-100,-100
2018-12-11,24.7,25.2,2.9,1.0,0.3,0.2,19.4,6.8,16.2,0.6,0.8,1.5,-100,-100,-100,-100,-100
2018-12-12,18.0,22.2,-100,-100,-100,-100,20.5,11.5,17.9,-100,-100,-100,-100,-100,-100,-100,-100
2018-12-13,19.6,25.8,3.0,1.2,-100,-100,20.6,8.0,15.5,0.9,1.6,1.6,-100,-100,-100,-100,-100
2018-12-14,21.325000000000003,23.675,2.9,1.0999999999999999,0.4,-100,19.525,8.649999999999999,16.724999999999998,0.6666666666666666,-100,1.5,-100,-100,-100,-100,-100
2018-12-16,21.2,24.1,-100,-100,-100,-100,18.4,9.2,16.7,-100,-100,-100,-100,-100,-100,-100,-100
2018-12-27,19.2,22.6,3.6,1.2,-100,-100,18.8,12.9,15.8,-100,-100,1.0,-100,-100,-100,-100,-100
2019-01-05,18.3,22.4,3.2,1.2,0.3,-100,18.5,12.5,17.1,0.9,-100,1.4,-100,-100,-100,-100,-100
2019-01-08,23.8,24.1,2.8,1.0,0.3,0.2,19.6,8.1,16.1,0.7,0.8,1.5,-100,-100,-100,-100,-100
2019-01-09,18.2,25.1,-100,-100,-100,-100,17.9,11.5,14.0,-100,-100,-100,-100,-100,-100,-100,-100
2019-01-13,17.0,25.6,4.7,1.3,0.2,-100,18.799999999999997,9.75,15.850000000000001,1.1,1.4,1.0,-100,-100,-100,-100,-100
2019-01-15,19.1,23.7,-100,-100,-100,-100,17.8,12.1,17.1,-100,-100,-100,-100,-100,-100,-100,-100
2019-01-24,23.0,26.5,2.8,1.2,0.2,-100,17.1,9.8,11.6,0.6,-100,1.6,-100,-100,-100,-100,-100
2019-01-25,24.0,24.2,2.8,0.9,-100,-100,18.7,9.4,16.6,0.7,-100,1.2,-100,-100,-100,-100,-100
2019-01-30,20.1,23.1,-100,-100,-100,-100,19.6,12.1,14.9,-100,-100,-100,-100,-100,-100,-100,-100
2019-02-08,20.5,24.549999999999997,2.8,1.2,0.3,-100,18.1,10.3,14.850000000000001,0.8,1.1,1.7,-100,-100,-100,-100,-100
2019-02-10,20.3,27.9,2.9,1.0,0.2,-100,17.5,6.8,17.3,0.8,2.2,1.0,-100,-100,-100,-100,-100
2019-02-13,20.5,27.6,-100,-100,-100,-100,15.4,12.7,13.8,-100,-100,-100,-100,-100,-100,-100,-100
2019-02-15,21.424999999999997,25.999999999999996,2.9666666666666663,1.1333333333333333,0.3,-100,17.3,10.9,14.3,0.6666666666666666,1.9,1.4000000000000001,2.3,-100,-100,-100,-100
2019-02-21,19.3,28.2,3.8,1.4,-100,-100,13.5,14.2,14.2,0.8,-100,1.7,-100,-100,-100,-100,-100
2019-02-22,21.15,28.1,3.1,1.25,0.2,-100,15.85,12.05,12.95,0.6,-100,1.3,-100,-100,-100,-100,-100
2019-03-08,19.8,29.1,2.95,1.1,0.2,-100,15.5,12.1,12.95,0.75,2.0,1.5,-100,-100,-100,-100,-100
2019-03-11,22.8,25.4,2.7,1.2,0.3,-100,18.1,9.6,14.3,0.7,1.2,1.7,-100,-100,-100,-100,-100
2019-03-13,17.1,31.2,-100,-100,-100,-100,16.7,8.6,12.4,-100,-100,-100,-100,-100,-100,-100,-100
2019-03-15,23.2,26.0,2.8,1.1,-100,-100,17.8,10.3,14.8,0.6,-100,1.2,-100,-100,-100,-100,-100
2019-03-17,20.7,27.3,3.2,1.3,0.3,-100,15.4,12.5,11.3,0.8,0.9,1.3,1.7,-100,-100,-100,-100
2019-03-18,20.1,30.6,3.9,1.4,0.4,-100,14.7,9.0,13.3,0.9,1.8,-100,0.6,1.3,-100,-100,-100
2019-03-19,19.3,27.1,-100,-100,-100,-100,17.7,10.2,12.3,-100,-100,-100,-100,-100,-100,-100,-100
2019-03-20,18.9,26.9,-100,-100,-100,-100,13.8,13.9,13.4,-100,-100,-100,-100,1.7,-100,-100,-100
2019-03-22,22.15,28.9,2.75,1.25,0.3,-100,15.100000000000001,11.1,11.65,0.7,-100,-100,1.0,1.35,-100,-100,-100
2019-03-23,19.5,30.5,3.5,1.3,-100,-100,14.4,11.0,12.4,1.0,2.1,-100,-100,1.3,-100,-100,-100
2019-03-25,19.0,28.7,-100,-100,-100,-100,16.3,11.7,14.0,-100,-100,-100,-100,-100,-100,-100,-100
2019-03-26,20.0,31.0,3.3,1.2,-100,-100,14.9,10.1,11.9,1.1,2.0,-100,0.7,1.3,-100,-100,-100
2019-03-27,21.95,27.35,2.45,1.35,0.3,-100,16.799999999999997,10.149999999999999,12.75,0.7,1.4,-100,1.5,1.5499999999999998,-100,-100,-100
2019-03-29,18.8,29.0,3.0,1.2,0.3,-100,16.1,11.9,12.6,0.9,1.2,-100,0.5,1.3,-100,-100,-100
2019-04-02,20.8,30.0,3.5,1.1,-100,-100,14.8,9.6,13.9,1.0,1.5,-100,0.5,1.1,-100,-100,-100
2019-04-03,23.6,27.2,2.8,1.2,0.3,-100,15.7,8.7,12.2,0.7,1.5,-100,1.6,1.6,-100,-100,-100
2019-04-04,20.9,31.1,-100,-100,-100,-100,14.9,9.8,11.5,-100,-100,-100,-100,-100,-100,-100,-100
2019-04-05,18.85,30.15,-100,-100,-100,-100,15.0,10.2,13.2,-100,-100,-100,-100,-100,-100,-100,-100
2019-04-09,20.533333333333335,31.066666666666666,3.1,1.3,-100,-100,14.233333333333334,10.933333333333332,12.5,0.8,1.5,-100,0.8,1.3,-100,-100,-100
2019-04-10,23.9,27.3,2.8,1.2,0.3,-100,15.9,7.8,13.1,0.7,1.5,-100,1.5,1.6,0.5,-100,-100
2019-04-11,20.8,27.9,2.3,1.5,0.2,-100,16.6,11.7,13.2,1.1,-100,-100,1.0,1.2,-100,-100,-100
2019-04-12,19.1,29.9,3.2,1.3,0.3,-100,15.4,11.2,13.0,1.0,1.2,-100,0.8,1.4,0.4,-100,-100
2019-04-15,22.3,27.8,3.2,1.2,-100,-100,13.1,14.2,12.2,-100,-100,-100,-100,1.6,-100,-100,-100
2019-04-16,19.450000000000003,29.75,3.2,1.2,0.3,-100,14.75,10.35,13.9,0.8,1.9,-100,0.8,1.4,0.3,-100,-100
2019-04-17,21.433333333333337,29.133333333333336,3.3499999999999996,1.25,0.3,-100,15.433333333333332,9.433333333333334,13.266666666666666,0.8,1.4,-100,1.4,1.35,0.4,-100,-100
2019-04-18,19.233333333333334,29.366666666666664,2.5999999999999996,1.75,0.35,-100,14.199999999999998,11.799999999999999,13.166666666666666,0.8500000000000001,-100,-100,1.2,1.35,0.3,-100,-100
2019-04-19,23.8,28.1,2.9,1.3,0.3,-100,14.9,9.0,13.0,0.8,-100,-100,1.5,1.4,0.4,-100,-100
2019-04-20,23.5,28.9,2.9,1.2,0.3,-100,15.1,7.9,13.5,0.8,1.3,-100,1.3,1.5,0.4,-100,-100
2019-04-21,18.2,29.5,3.3,1.1,0.2,-100,15.1,12.6,13.6,0.9,0.9,-100,1.1,1.3,0.3,-100,-100
2019-05-11,11.44,36.62,4.01,1.22,0.49,-100,16.3,5.35,15.33,-100,1.09,-100,0.73,1.22,0.49,-100,-100
2019-05-14,18.6,33.7,-100,-100,-100,-100,21.7,3.2,14.8,-100,-100,-100,-100,-100,-100,-100,-100
2019-06-07,21.1,30.4,-100,-100,-100,-100,17.6,7.9,10.8,-100,-100,-100,-100,-100,-100,-100,-100
2019-06-11,17.549999999999997,31.3,3.9,1.5,0.7,-100,17.15,8.8,13.3,1.0,-100,-100,0.4,1.9,0.5,-100,-100
2019-06-13,20.2,30.5,3.6,1.6,0.7,-100,14.9,8.0,12.7,1.1,-100,-100,0.4,1.9,0.6,-100,-100
2019-06-21,19.4,32.6,4.2,1.5,-100,-100,13.1,8.0,13.2,-100,-100,-100,-100,1.7,-100,-100,-100
2019-06-25,20.2,32.1,-100,-100,-100,-100,12.5,9.0,12.2,-100,-100,-100,-100,-100,-100,-100,-100
2019-07-05,19.9,31.2,3.8,1.5,0.6,-100,14.4,8.4,13.2,0.9,-100,-100,0.4,1.8,0.5,-100,-100
2019-07-06,15.5,36.6,-100,-100,-100,-100,13.2,7.6,12.9,-100,-100,-100,-100,-100,-100,-100,-100
2019-07-09,17.9,32.7,-100,-100,-100,-100,13.1,9.3,15.2,-100,-100,-100,-100,-100,-100,-100,-100
2019-07-11,15.7,32.6,-100,-100,-100,-100,15.3,8.1,15.0,-100,-100,-100,-100,-100,-100,-100,-100
2019-07-12,19.0,31.0,-100,-100,-100,-100,13.0,8.0,13.0,-100,-100,-100,-100,-100,-100,-100,-100
2019-07-26,19.5,29.25,-100,-100,-100,-100,14.25,9.1,13.75,-100,-100,-100,-100,-100,-100,-100,-100
2019-08-05,17.2,31.4,-100,-100,-100,-100,14.9,11.0,13.8,-100,-100,-100,-100,-100,-100,-100,-100
2019-08-07,20.2,30.9,3.7,1.5,0.6,-100,14.3,8.3,13.4,0.9,-100,-100,0.4,1.8,0.5,-100,-100
2019-08-24,21.9,29.5,3.6,1.5,0.6,-100,13.9,7.7,13.1,1.1,-100,-100,0.5,1.8,0.5,-100,-100
2019-08-29,19.0,33.4,4.3,1.5,-100,-100,11.8,8.3,14.2,-100,-100,-100,-100,1.1,-100,-100,-100
2019-08-30,18.1,31.3,4.1,1.6,0.4,-100,12.2,9.7,13.9,1.1,-100,-100,0.8,1.8,0.4,-100,-100
2019-09-05,20.1,30.5,4.3,1.6,0.6,-100,14.1,8.0,13.7,1.0,-100,-100,0.5,1.7,0.6,-100,-100
2019-09-06,19.15,31.35,3.8,1.4,-100,-100,13.8,10.0,13.55,1.0,-100,-100,-100,1.9,0.4,-100,-100
2019-09-12,18.4,29.8,-100,-100,-100,-100,13.3,10.2,14.6,-100,-100,-100,-100,-100,-100,-100,-100
2019-09-20,20.9,28.96666666666667,3.95,1.55,0.6,-100,13.133333333333333,9.466666666666667,14.566666666666668,1.2,-100,-100,0.8,1.75,0.3,-100,-100
2019-09-21,22.0,28.6,-100,-100,-100,-100,13.7,7.5,13.6,-100,-100,-100,-100,-100,-100,-100,-100
2019-09-23,22.1,29.4,4.2,1.6,0.6,-100,13.4,7.0,14.1,1.1,-100,-100,0.7,1.7,0.5,-100,-100
2019-09-25,21.4,27.2,3.9,1.6,0.4,-100,11.3,9.6,12.4,1.0,-100,-100,-100,2.0,0.5,5.2,-100
2019-09-26,19.1,26.1,-100,1.3,-100,-100,10.3,10.1,12.1,-100,-100,-100,-100,-100,-100,6.4,-100
2019-10-03,19.85,28.15,3.25,1.6,-100,-100,10.55,10.55,12.1,1.0,-100,-100,-100,2.0,-100,4.8,1.3
2019-10-04,20.92,27.359999999999996,4.0,1.5,0.5666666666666665,-100,11.1,9.94,12.8,1.0333333333333334,-100,-100,-100,1.7,0.43333333333333335,4.9399999999999995,0.55
2019-10-08,21.3,27.9,3.6,1.6,-100,-100,10.0,10.2,12.6,-100,-100,-100,-100,1.7,-100,4.3,-100
2019-10-10,22.5,26.4,4.2,1.5,0.6,-100,10.6,9.8,13.4,1.0,-100,-100,-100,1.6,0.5,4.1,0.7
2019-10-11,22.2,27.85,4.2,1.6,0.7,-100,10.0,10.100000000000001,12.8,1.0,-100,-100,-100,1.5,0.4,4.4,0.7
2019-10-12,20.9,27.4,3.2,1.4,0.3,-100,9.3,10.5,12.3,1.1,-100,-100,-100,1.7,0.2,5.1,1.5
2019-10-15,22.049999999999997,27.1,4.05,1.5,0.6,-100,9.85,10.5,12.850000000000001,1.0,-100,-100,-100,1.5,0.4,4.4,-100
2019-10-17,21.666666666666668,26.900000000000002,4.133333333333333,1.5666666666666667,0.7,-100,10.033333333333333,10.799999999999999,12.733333333333334,1.0,-100,-100,-100,1.5999999999999999,0.4,4.6,0.7
2019-10-18,22.85,27.549999999999997,3.9,1.5,0.44999999999999996,-100,9.15,11.3,12.149999999999999,0.95,-100,-100,-100,1.55,0.5,3.45,0.8500000000000001
2019-10-22,22.1,26.9,4.1,1.6,-100,-100,9.3,11.55,12.8,-100,-100,-100,-100,1.5,-100,4.3,-100
2019-10-24,21.95,27.5,4.0,1.6,0.7,-100,9.45,12.0,12.8,1.0,-100,-100,-100,1.6,0.4,3.6,0.8
2019-10-25,23.0,27.5,4.0,1.7,-100,-100,9.0,11.3,12.1,-100,-100,-100,-100,-100,-100,4.3,-100
2019-10-26,21.0,25.5,3.6,1.3,0.4,-100,9.3,12.2,12.2,1.0,-100,-100,-100,1.8,0.3,5.1,1.3
2019-10-27,22.2,27.1,3.5,-100,-100,-100,10.3,13.8,9.6,-100,-100,-100,-100,-100,-100,3.3,-100
2019-10-29,20.925,26.975,3.8000000000000003,1.4666666666666668,0.6,-100,9.05,13.299999999999999,12.875,1.0,-100,-100,-100,1.5999999999999999,0.4,4.199999999999999,1.1
2019-10-30,19.4,26.8,-100,-100,-100,-100,10.0,13.6,12.5,-100,-100,-100,-100,-100,-100,3.3,-100
2019-10-31,20.9,27.549999999999997,3.75,1.4666666666666668,0.55,-100,8.425,13.775000000000002,12.7,0.9,-100,-100,-100,1.425,0.4,3.2750000000000004,1.4000000000000001
2019-11-02,20.166666666666668,27.2,3.75,1.3,0.6,-100,9.133333333333335,13.966666666666669,12.133333333333333,0.9,-100,-100,-100,1.5,0.4,3.9666666666666663,1.4
2019-11-04,19.0,26.6,3.6,-100,-100,-100,8.2,15.0,12.8,-100,-100,-100,-100,1.5,-100,2.8,1.5
2019-11-08,19.0,26.3,2.7,-100,-100,-100,7.5,15.6,14.0,-100,-100,-100,-100,1.4,-100,2.9,1.1
2019-12-12,20.5,27.0,-100,-100,-100,-100,6.4,13.8,16.4,-100,-100,-100,-100,-100,-100,-100,-100
2019-12-13,21.6,27.1,3.5,1.5,-100,-100,5.8,15.6,13.1,1.1,-100,-100,-100,2.3,-100,-100,-100
2019-12-21,21.6,27.2,3.8,1.8,0.6,0.5,5.8,16.2,12.6,1.1,-100,-100,-100,2.6,0.3,2.0,0.9
2019-12-27,20.1,27.5,3.5,1.6,-100,-100,4.8,16.0,15.4,-100,-100,-100,-100,2.0,-100,2.3,-100
2020-01-02,19.5,26.9,3.7,1.6,0.6,-100,4.9,18.6,13.3,1.1,-100,-100,-100,2.2,0.4,2.6,1.0
2020-01-09,20.3,27.0,3.2,1.4,0.5,0.5,6.1,16.4,13.9,1.1,-100,-100,-100,2.8,0.4,2.0,1.3
2020-01-10,21.75,26.4,-100,-100,-100,-100,7.6,14.7,13.95,-100,-100,-100,-100,-100,-100,-100,-100
2020-01-17,22.1,26.7,3.3,1.5,0.5,0.5,5.4,16.1,13.4,1.0,-100,-100,-100,2.6,0.5,1.8,1.1
2020-01-18,21.2,27.7,3.6,1.6,0.5,0.5,5.5,16.3,12.5,1.1,-100,-100,-100,2.2,0.4,2.1,1.0
2020-01-29,20.5,26.8,-100,-100,-100,-100,6.1,15.3,13.3,-100,-100,-100,-100,-100,-100,2.7,-100
2020-01-31,19.4,27.0,3.8,1.6,0.6,-100,4.7,18.7,13.7,1.0,-100,-100,-100,2.3,0.4,2.2,1.1
2020-02-07,20.2,27.6,3.3,1.5,0.5,0.5,6.2,16.9,13.5,1.1,1.0,-100,0.7,2.7,0.4,1.3,1.0
2020-02-11,17.6,28.5,-100,-100,-100,-100,7.9,16.1,14.0,-100,-100,-100,-100,-100,-100,-100,-100
2020-02-14,22.2,26.9,3.4,1.5,0.5,0.5,5.6,16.1,13.2,1.1,-100,-100,-100,2.9,0.5,1.7,0.9
2020-02-28,19.7,27.8,3.6,1.6,0.6,-100,3.9,18.8,13.2,1.1,-100,-100,-100,2.3,0.4,2.4,1.0
2020-03-06,20.9,27.7,-100,-100,-100,-100,7.7,15.1,14.9,-100,-100,-100,-100,-100,-100,-100,-100
2020-03-17,23.4,24.5,3.0,1.6,0.5,0.5,8.3,14.5,13.6,1.2,-100,1.3,-100,2.8,0.4,1.3,1.3
2020-03-26,19.9,26.2,3.97,-100,-100,-100,5.24,15.7,11.8,-100,-100,-100,-100,-100,-100,-100,-100
2020-03-27,23.1,26.8,-100,-100,-100,-100,7.2,14.4,11.8,-100,-100,-100,-100,-100,-100,1.9,-100
2020-03-31,21.6,25.5,3.8,1.7,0.6,-100,5.1,16.9,12.6,1.2,-100,-100,-100,2.6,0.5,2.3,0.9
2020-04-07,21.266666666666666,29.099999999999998,3.5,1.35,0.45,0.5,6.733333333333334,15.1,12.233333333333334,0.85,1.1,-100,-100,1.8499999999999999,0.35,1.6,0.8
2020-04-15,25.4,31.7,3.6,1.9,-100,-100,5.4,11.9,11.5,-100,-100,-100,-100,1.9,-100,1.3,-100
2020-04-17,22.7,26.8,3.6,1.6,-100,-100,5.3,15.0,13.4,1.2,-100,-100,-100,2.5,-100,1.6,-100
2020-04-24,25.4,28.2,3.2,1.5,0.3,0.4,7.5,14.5,11.0,1.0,-100,-100,-100,2.4,0.3,1.2,-100
2020-04-25,22.4,25.1,-100,-100,-100,-100,7.8,15.3,12.1,-100,-100,-100,-100,-100,-100,2.3,-100
2020-04-30,23.2,26.3,3.5,1.6,0.5,0.5,6.2,15.4,13.0,1.1,-100,-100,-100,2.7,0.4,1.7,0.9
2020-05-04,22.3,25.1,3.3,1.2,-100,-100,7.5,15.7,13.1,1.6,-100,-100,-100,2.6,-100,2.2,1.3
2020-05-08,23.03333333333333,29.3,3.5,1.5,0.4,-100,8.233333333333334,13.233333333333334,11.700000000000001,0.9,-100,-100,-100,2.3,0.4,1.2999999999999998,0.8
2020-05-09,23.9,25.1,3.2,1.5,0.4,0.5,6.4,15.2,13.6,1.3,-100,-100,-100,2.7,0.4,1.4,1.2
2020-05-15,24.3,26.8,3.55,1.7000000000000002,-100,-100,5.25,14.65,11.45,1.2,-100,-100,-100,2.25,-100,1.5,-100
2020-05-16,24.9,26.0,3.6,1.7,-100,-100,5.2,14.6,12.5,1.2,-100,-100,-100,2.6,-100,-100,-100
2020-05-24,22.0,25.1,-100,-100,-100,-100,9.0,15.8,11.3,-100,-100,-100,-100,-100,-100,-100,-100
2020-05-30,24.4,26.9,3.6,1.6,0.6,-100,7.9,14.6,10.9,1.0,-100,-100,-100,2.3,0.4,1.4,0.7
2020-06-05,23.399999999999995,28.400000000000002,3.8,1.6,0.5,0.5,7.3,13.833333333333334,11.6,1.2,-100,-100,-100,2.4,0.4,1.7000000000000002,0.9
2020-06-13,25.1,26.0,3.7,1.6,0.5,0.5,5.6,14.8,12.1,1.3,-100,-100,-100,2.4,0.4,1.9,1.0
2020-06-17,26.0,28.7,3.1,1.9,-100,-100,8.3,11.7,12.0,-100,-100,-100,-100,2.0,-100,1.2,-100
2020-06-19,24.2,25.0,3.1,1.5,0.4,0.6,6.2,15.1,13.7,1.4,-100,-100,-100,2.8,0.4,1.5,1.0
2020-06-26,23.5,28.5,3.0,-100,-100,-100,6.0,13.0,13.5,-100,-100,-100,-100,2.0,-100,-100,-100
2020-06-27,22.4,26.0,-100,-100,-100,-100,8.3,15.1,11.3,-100,-100,-100,-100,-100,-100,-100,-100
2020-07-09,21.2,32.1,2.7,1.3,0.4,0.7,8.8,11.6,12.1,0.8,-100,-100,-100,1.5,0.4,0.9,0.6
2020-07-14,27.6,29.1,-100,-100,-100,-100,5.2,11.2,10.1,-100,-100,-100,-100,-100,-100,1.8,-100
2020-07-18,25.2,26.4,3.6,1.6,-100,-100,5.5,14.9,10.7,1.3,-100,-100,-100,2.4,0.4,2.1,-100
2020-07-19,19.4,32.4,2.8,1.0,0.5,0.8,8.7,12.3,12.6,1.0,-100,-100,-100,1.3,0.4,1.6,0.5
2020-07-31,24.4,28.7,3.5,1.6,0.6,0.9,5.3,14.6,11.9,1.2,0.7,-100,-100,2.2,0.4,2.2,1.0
2020-08-06,22.9,29.2,-100,-100,-100,-100,6.3,13.5,11.4,-100,-100,-100,-100,-100,-100,-100,-100
2020-08-21,20.2,28.7,3.6,1.5,-100,-100,9.5,15.9,11.4,1.3,-100,-100,-100,2.5,-100,1.2,-100
2020-08-29,24.7,26.9,3.5,1.5,-100,-100,5.7,15.0,10.7,1.3,-100,-100,-100,2.5,-100,2.4,-100
2020-08-30,24.1,27.3,3.4,1.7,0.6,0.6,8.7,14.3,9.6,1.3,-100,-100,-100,2.7,0.4,2.3,0.8
2020-09-19,23.8,26.25,3.25,1.5,0.4,0.6,6.4,15.25,12.25,1.2999999999999998,-100,-100,-100,2.6500000000000004,0.4,2.0,0.9
2020-09-20,24.0,25.8,-100,-100,-100,-100,8.8,13.7,10.8,-100,-100,-100,-100,-100,-100,-100,-100
2020-10-02,23.8,27.3,3.5,1.9,0.4,0.8,5.8,14.6,11.3,1.2,-100,-100,-100,1.9,0.4,1.5,0.8
2020-10-17,23.200000000000003,26.8,3.3,1.65,0.4,0.7,6.699999999999999,15.95,10.95,1.25,-100,-100,-100,2.8,0.4,2.5,-100
2020-10-23,23.866666666666664,27.066666666666663,3.3,1.9,-100,-100,6.8999999999999995,15.733333333333334,11.566666666666668,-100,-100,-100,-100,2.0,0.4,1.0,-100
2020-11-07,23.2,26.8,3.5,1.5,0.4,0.8,7.2,15.9,11.5,1.3,-100,-100,-100,2.5,0.4,2.1,0.8
2020-11-11,20.5,29.2,-100,-100,-100,-100,5.1,15.7,11.5,-100,-100,-100,-100,-100,-100,-100,-100
2020-11-12,18.0,28.8,2.9,1.2,0.3,0.5,8.5,16.8,11.6,1.0,-100,-100,-100,1.7,0.5,2.1,0.8
2020-11-20,23.5,23.6,-100,-100,-100,-100,8.9,17.2,9.8,-100,-100,-100,-100,-100,-100,-100,-100
2020-12-05,23.8,26.2,3.7,-100,-100,-100,5.3,15.9,13.0,-100,-100,-100,-100,-100,-100,-100,-100
2020-12-09,19.9,27.9,-100,-100,-100,-100,7.7,16.2,11.6,-100,-100,-100,-100,-100,-100,-100,-100
2020-12-14,25.6,28.0,3.4,1.7,0.6,1.0,7.1,13.1,9.5,1.5,-100,-100,-100,1.8,-100,1.4,0.8
2020-12-29,25.2,27.9,3.3,1.9,-100,-100,7.6,13.5,10.8,-100,-100,-100,-100,2.1,-100,1.0,-100
2020-12-30,24.3,26.2,3.5,1.5,0.4,1.0,6.7,15.2,11.7,1.2,-100,-100,-100,2.3,0.4,2.2,1.0
2021-01-05,22.9,26.7,3.4,1.8,0.8,0.6,6.7,16.7,10.5,1.3,-100,-100,-100,2.7,0.3,2.5,-100
2021-01-10,24.6,26.7,3.7,1.6,-100,-100,6.6,14.2,9.6,1.1,-100,-100,-100,2.0,-100,-100,-100
2021-01-11,17.9,31.3,3.2,1.7,0.2,0.6,9.5,15.0,9.6,1.0,-100,-100,-100,1.5,0.4,2.0,0.8
2021-01-13,21.1,26.3,-100,-100,-100,-100,8.9,15.2,10.7,-100,-100,-100,-100,-100,-100,-100,-100
2021-01-14,24.4,26.4,3.8,-100,-100,-100,5.2,15.6,12.5,-100,-100,-100,-100,-100,0.4,-100,-100
2021-01-15,23.7,27.0,3.9,1.6,0.5,0.9,6.7,14.8,11.8,1.2,-100,-100,-100,2.2,0.4,2.5,1.0
2021-01-25,20.5,30.7,2.9,1.6,0.5,0.5,9.3,13.0,10.7,0.9,-100,-100,-100,1.5,0.6,1.5,0.6
2021-02-05,18.8,28.8,-100,-100,-100,-100,9.2,16.9,10.3,-100,-100,-100,-100,-100,-100,-100,-100
2021-02-11,18.8,30.7,3.5,1.5,0.4,0.7,9.3,13.6,11.2,0.8,-100,-100,-100,1.3,0.4,1.7,0.9
2021-02-21,23.4,27.6,3.2,2.0,-100,-100,6.3,15.6,11.9,-100,-100,-100,-100,2.2,-100,0.9,-100
2021-02-22,22.1,28.7,3.4,-100,-100,-100,3.1,19.1,9.9,-100,-100,-100,-100,-100,0.4,-100,-100
2021-02-23,20.950000000000003,26.85,3.6,1.6,0.5,0.7,6.05,18.15,11.3,1.2,-100,-100,-100,2.1,0.4,2.6,1.1
2021-02-25,22.2,28.6,3.7,1.7,0.4,0.6,5.9,17.1,10.1,1.2,-100,-100,-100,2.2,0.4,1.5,1.1
2021-02-28,23.7,27.4,3.3,1.5,-100,-100,4.3,18.0,10.9,1.3,-100,-100,-100,2.2,-100,-100,-100
2021-03-03,22.9,27.2,3.2,2.1,-100,-100,5.4,17.4,11.7,-100,-100,-100,-100,2.0,-100,0.9,-100
2021-03-09,17.5,27.1,-100,-100,-100,-100,7.6,18.5,11.0,-100,-100,-100,-100,-100,-100,-100,-100
2021-03-31,24.8,26.6,3.3,1.5,-100,-100,4.0,17.4,11.5,1.3,-100,-100,-100,2.2,-100,-100,-100
2021-04-13,22.9,27.9,-100,-100,-100,-100,3.8,17.6,11.1,-100,-100,-100,-100,-100,-100,-100,-100
2021-04-14,20.8,30.0,3.2,1.7,0.2,0.4,4.0,18.8,10.8,0.9,-100,-100,-100,1.2,0.3,2.3,0.6
